             spacepy  spacepy-irbem  spiceypy1  spiceypy2     sunpy  |max-min|
2014-03-20 -0.009462      -0.021041  -0.064128  -0.024959  0.004222   0.068350
2014-03-21 -0.009202      -0.020910  -0.063678  -0.024576  0.004480   0.068158
2014-03-22 -0.008945      -0.020777  -0.063291  -0.024255  0.004672   0.067964
2014-03-23 -0.008691      -0.020643  -0.062977  -0.024007  0.004790   0.067767
2014-03-24 -0.008439      -0.020506  -0.062742  -0.023838  0.004828   0.067569
2014-03-25 -0.008186      -0.020368  -0.062589  -0.023752  0.004783   0.067372
2014-03-26 -0.007933      -0.020227  -0.062518  -0.023747  0.004658   0.067177
2014-03-27 -0.007678      -0.020085  -0.062523  -0.023818  0.004461   0.066984
2014-03-28 -0.007419      -0.019941  -0.062594  -0.023954  0.004202   0.066796
2014-03-29 -0.007158      -0.019796  -0.062715  -0.024140  0.003896   0.066611
2014-03-30 -0.006894      -0.019648  -0.062870  -0.024360  0.003559   0.066429
2014-03-31 -0.006631      -0.019499  -0.063039  -0.024594  0.003209   0.066248
2014-04-01 -0.006370      -0.019348  -0.063205  -0.024824  0.002863   0.066068
2014-04-02 -0.006111      -0.019195  -0.063349  -0.025031  0.002537   0.065886
2014-04-03 -0.005856      -0.019041  -0.063457  -0.025203  0.002246   0.065704
2014-04-04 -0.005604      -0.018885  -0.063519  -0.025326  0.002002   0.065520
2014-04-05 -0.005355      -0.018727  -0.063525  -0.025394  0.001813   0.065337
2014-04-06 -0.005108      -0.018567  -0.063470  -0.025400  0.001685   0.065155
2014-04-07 -0.004863      -0.018406  -0.063352  -0.025342  0.001623   0.064975
2014-04-08 -0.004618      -0.018243  -0.063170  -0.025219  0.001628   0.064798
2014-04-09 -0.004374      -0.018078  -0.062926  -0.025033  0.001698   0.064624
2014-04-10 -0.004129      -0.017912  -0.062622  -0.024786  0.001831   0.064454
2014-04-11 -0.003883      -0.017744  -0.062264  -0.024485  0.002023   0.064288
2014-04-12 -0.003637      -0.017574  -0.061859  -0.024134  0.002266   0.064126
2014-04-13 -0.003390      -0.017403  -0.061416  -0.023745  0.002552   0.063967
2014-04-14 -0.003144      -0.017230  -0.060944  -0.023326  0.002867   0.063812
2014-04-15 -0.002899      -0.017056  -0.060458  -0.022892  0.003200   0.063658
2014-04-16 -0.002657      -0.016880  -0.059972  -0.022455  0.003534   0.063506
2014-04-17 -0.002419      -0.016702  -0.059501  -0.022033  0.003853   0.063354
2014-04-18 -0.002185      -0.016523  -0.059060  -0.021640  0.004141   0.063201
2014-04-19 -0.001957      -0.016343  -0.058666  -0.021292  0.004382   0.063048
2014-04-20 -0.001733      -0.016161  -0.058332  -0.021002  0.004564   0.062896
2014-04-21 -0.001513      -0.015977  -0.058068  -0.020781  0.004677   0.062744
2014-04-22 -0.001296      -0.015792  -0.057882  -0.020636  0.004714   0.062596
2014-04-23 -0.001079      -0.015606  -0.057777  -0.020571  0.004676   0.062453
2014-04-24 -0.000861      -0.015418  -0.057752  -0.020585  0.004563   0.062316
2014-04-25 -0.000642      -0.015229  -0.057802  -0.020671  0.004382   0.062184
2014-04-26 -0.000422      -0.015038  -0.057918  -0.020821  0.004140   0.062059
2014-04-27 -0.000201      -0.014846  -0.058087  -0.021023  0.003850   0.061937
2014-04-28  0.000018      -0.014653  -0.058294  -0.021261  0.003525   0.061819
2014-04-29  0.000234      -0.014458  -0.058524  -0.021520  0.003179   0.061703
2014-04-30  0.000446      -0.014262  -0.058760  -0.021783  0.002828   0.061588
2014-05-01  0.000653      -0.014065  -0.058987  -0.022036  0.002486   0.061473
2014-05-02  0.000855      -0.013867  -0.059192  -0.022264  0.002168   0.061359
2014-05-03  0.001052      -0.013667  -0.059363  -0.022457  0.001885   0.061248
2014-05-04  0.001245      -0.013466  -0.059491  -0.022605  0.001647   0.061138
2014-05-05  0.001435      -0.013263  -0.059570  -0.022702  0.001462   0.061032
2014-05-06  0.001622      -0.013060  -0.059595  -0.022742  0.001335   0.061217
2014-05-07  0.001808      -0.012855  -0.059562  -0.022723  0.001270   0.061370
2014-05-08  0.001993      -0.012649  -0.059470  -0.022643  0.001269   0.061463
2014-05-09  0.002177      -0.012442  -0.059321  -0.022503  0.001331   0.061498
2014-05-10  0.002361      -0.012234  -0.059116  -0.022305  0.001455   0.061476
2014-05-11  0.002544      -0.012025  -0.058860  -0.022055  0.001634   0.061404
2014-05-12  0.002726      -0.011814  -0.058560  -0.021758  0.001862   0.061285
2014-05-13  0.002906      -0.011603  -0.058224  -0.021423  0.002128   0.061130
2014-05-14  0.003083      -0.011390  -0.057865  -0.021064  0.002420   0.060948
2014-05-15  0.003255      -0.011177  -0.057497  -0.020692  0.002722   0.060752
2014-05-16  0.003421      -0.010962  -0.057135  -0.020325  0.003017   0.060555
2014-05-17  0.003580      -0.010746  -0.056796  -0.019978  0.003289   0.060375
2014-05-18  0.003732      -0.010530  -0.056496  -0.019668  0.003524   0.060228
2014-05-19  0.003880      -0.010312  -0.056248  -0.019409  0.003707   0.060128
2014-05-20  0.004024      -0.010094  -0.056065  -0.019212  0.003831   0.060089
2014-05-21  0.004167      -0.009874  -0.055953  -0.019083  0.003889   0.060120
2014-05-22  0.004309      -0.009654  -0.055915  -0.019027  0.003879   0.060225
2014-05-23  0.004452      -0.009433  -0.055951  -0.019042  0.003803   0.060404
2014-05-24  0.004595      -0.009210  -0.056056  -0.019124  0.003664   0.060652
2014-05-25  0.004738      -0.008987  -0.056222  -0.019265  0.003469   0.060960
2014-05-26  0.004878      -0.008764  -0.056439  -0.019454  0.003227   0.061317
2014-05-27  0.005014      -0.008539  -0.056694  -0.019680  0.002948   0.061708
2014-05-28  0.005145      -0.008314  -0.056975  -0.019929  0.002644   0.062121
2014-05-29  0.005271      -0.008088  -0.057269  -0.020188  0.002328   0.062540
2014-05-30  0.005390      -0.007861  -0.057562  -0.020445  0.002013   0.062952
2014-05-31  0.005503      -0.007633  -0.057843  -0.020687  0.001712   0.063346
2014-06-01  0.005611      -0.007405  -0.058101  -0.020905  0.001435   0.063712
2014-06-02  0.005715      -0.007176  -0.058327  -0.021088  0.001193   0.064041
2014-06-03  0.005814      -0.006947  -0.058513  -0.021229  0.000994   0.064327
2014-06-04  0.005910      -0.006717  -0.058654  -0.021323  0.000844   0.064564
2014-06-05  0.006004      -0.006486  -0.058744  -0.021364  0.000750   0.064748
2014-06-06  0.006096      -0.006255  -0.058780  -0.021349  0.000713   0.064877
2014-06-07  0.006187      -0.006023  -0.058762  -0.021278  0.000737   0.064949
2014-06-08  0.006277      -0.005791  -0.058688  -0.021149  0.000820   0.064965
2014-06-09  0.006365      -0.005558  -0.058562  -0.020966  0.000959   0.064927
2014-06-10  0.006451      -0.005325  -0.058388  -0.020732  0.001150   0.064838
2014-06-11  0.006533      -0.005091  -0.058173  -0.020456  0.001382   0.064705
2014-06-12  0.006609      -0.004858  -0.057927  -0.020147  0.001645   0.064536
2014-06-13  0.006679      -0.004623  -0.057664  -0.019818  0.001924   0.064343
2014-06-14  0.006742      -0.004389  -0.057398  -0.019486  0.002204   0.064139
2014-06-15  0.006796      -0.004154  -0.057146  -0.019164  0.002469   0.063942
2014-06-16  0.006844      -0.003919  -0.056923  -0.018871  0.002705   0.063767
2014-06-17  0.006887      -0.003683  -0.056744  -0.018619  0.002900   0.063630
2014-06-18  0.006927      -0.003448  -0.056618  -0.018419  0.003046   0.063546
2014-06-19  0.006967      -0.003212  -0.056554  -0.018278  0.003137   0.063521
2014-06-20  0.007006      -0.002976  -0.056554  -0.018199  0.003170   0.063559
2014-06-21  0.007044      -0.002740  -0.056617  -0.018182  0.003145   0.063661
2014-06-22  0.007081      -0.002504  -0.056739  -0.018222  0.003064   0.063821
2014-06-23  0.007115      -0.002268  -0.056916  -0.018315  0.002932   0.064031
2014-06-24  0.007145      -0.002032  -0.057138  -0.018452  0.002755   0.064284
2014-06-25  0.007170      -0.001796  -0.057397  -0.018624  0.002541   0.064568
2014-06-26  0.007189      -0.001560  -0.057683  -0.018820  0.002299   0.064872
2014-06-27  0.007201      -0.001324  -0.057985  -0.019032  0.002041   0.065186
2014-06-28  0.007207      -0.001088  -0.058293  -0.019248  0.001776   0.065500
2014-06-29  0.007207      -0.000853  -0.058597  -0.019458  0.001514   0.065804
2014-06-30  0.007201      -0.000617  -0.058888  -0.019654  0.001266   0.066089
2014-07-01  0.007191      -0.000382  -0.059158  -0.019826  0.001040   0.066349
2014-07-02  0.007177      -0.000147  -0.059398  -0.019968  0.000846   0.066575
2014-07-03  0.007161       0.000088  -0.059603  -0.020073  0.000689   0.066764
2014-07-04  0.007142       0.000323  -0.059767  -0.020136  0.000578   0.066909
2014-07-05  0.007122       0.000557  -0.059886  -0.020152  0.000515   0.067008
2014-07-06  0.007101       0.000791  -0.059956  -0.020119  0.000504   0.067057
2014-07-07  0.007079       0.001024  -0.059977  -0.020034  0.000546   0.067056
2014-07-08  0.007056       0.001257  -0.059948  -0.019899  0.000639   0.067004
2014-07-09  0.007030       0.001490  -0.059873  -0.019715  0.000781   0.066903
2014-07-10  0.007000       0.001723  -0.059756  -0.019489  0.000963   0.066756
2014-07-11  0.006965       0.001954  -0.059605  -0.019228  0.001175   0.066570
2014-07-12  0.006922       0.002186  -0.059433  -0.018944  0.001406   0.066355
2014-07-13  0.006872       0.002417  -0.059252  -0.018649  0.001643   0.066124
2014-07-14  0.006816       0.002647  -0.059076  -0.018360  0.001872   0.065893
2014-07-15  0.006756       0.002877  -0.058921  -0.018089  0.002082   0.065677
2014-07-16  0.006693       0.003106  -0.058799  -0.017850  0.002262   0.065492
2014-07-17  0.006630       0.003335  -0.058719  -0.017652  0.002404   0.065348
2014-07-18  0.006567       0.003563  -0.058688  -0.017502  0.002503   0.065254
2014-07-19  0.006504       0.003790  -0.058708  -0.017403  0.002553   0.065213
2014-07-20  0.006442       0.004017  -0.058781  -0.017355  0.002555   0.065223
2014-07-21  0.006378       0.004243  -0.058904  -0.017355  0.002508   0.065282
2014-07-22  0.006311       0.004469  -0.059073  -0.017400  0.002416   0.065384
2014-07-23  0.006241       0.004693  -0.059281  -0.017485  0.002283   0.065523
2014-07-24  0.006167       0.004917  -0.059524  -0.017602  0.002114   0.065691
2014-07-25  0.006089       0.005141  -0.059794  -0.017745  0.001917   0.065882
2014-07-26  0.006006       0.005363  -0.060082  -0.017906  0.001699   0.066087
2014-07-27  0.005918       0.005585  -0.060381  -0.018077  0.001468   0.066299
2014-07-28  0.005827       0.005807  -0.060684  -0.018251  0.001233   0.066511
2014-07-29  0.005732       0.006027  -0.060982  -0.018419  0.001002   0.067009
2014-07-30  0.005636       0.006247  -0.061268  -0.018574  0.000785   0.067515
2014-07-31  0.005538       0.006465  -0.061535  -0.018709  0.000588   0.068001
2014-08-01  0.005440       0.006683  -0.061777  -0.018818  0.000419   0.068460
2014-08-02  0.005342       0.006901  -0.061987  -0.018895  0.000284   0.068888
2014-08-03  0.005245       0.007117  -0.062161  -0.018934  0.000189   0.069278
2014-08-04  0.005149       0.007333  -0.062294  -0.018933  0.000137   0.069627
2014-08-05  0.005054       0.007548  -0.062384  -0.018887  0.000131   0.069932
2014-08-06  0.004960       0.007762  -0.062431  -0.018797  0.000170   0.070192
2014-08-07  0.004864       0.007975  -0.062434  -0.018663  0.000252   0.070408
2014-08-08  0.004766       0.008187  -0.062397  -0.018488  0.000371   0.070584
2014-08-09  0.004663       0.008398  -0.062328  -0.018280  0.000521   0.070726
2014-08-10  0.004556       0.008609  -0.062234  -0.018047  0.000690   0.070843
2014-08-11  0.004444       0.008819  -0.062127  -0.017800  0.000870   0.070946
2014-08-12  0.004329       0.009028  -0.062021  -0.017552  0.001049   0.071048
2014-08-13  0.004212       0.009236  -0.061927  -0.017316  0.001217   0.071162
2014-08-14  0.004097       0.009443  -0.061856  -0.017103  0.001365   0.071299
2014-08-15  0.003983       0.009649  -0.061818  -0.016922  0.001485   0.071467
2014-08-16  0.003871       0.009854  -0.061818  -0.016778  0.001571   0.071673
2014-08-17  0.003761       0.010059  -0.061861  -0.016676  0.001617   0.071919
2014-08-18  0.003652       0.010262  -0.061946  -0.016616  0.001623   0.072209
2014-08-19  0.003542       0.010465  -0.062074  -0.016598  0.001587   0.072539
2014-08-20  0.003432       0.010667  -0.062243  -0.016619  0.001511   0.072910
2014-08-21  0.003319       0.010868  -0.062448  -0.016677  0.001396   0.073315
2014-08-22  0.003203       0.011068  -0.062685  -0.016766  0.001248   0.073753
2014-08-23  0.003085       0.011267  -0.062950  -0.016882  0.001071   0.074217
2014-08-24  0.002965       0.011465  -0.063236  -0.017018  0.000871   0.074701
2014-08-25  0.002841       0.011662  -0.063538  -0.017169  0.000655   0.075200
2014-08-26  0.002716       0.011859  -0.063849  -0.017328  0.000430   0.075707
2014-08-27  0.002589       0.012054  -0.064161  -0.017489  0.000204   0.076215
2014-08-28  0.002462       0.012248  -0.064468  -0.017643 -0.000016   0.076716
2014-08-29  0.002336       0.012442  -0.064762  -0.017784 -0.000221   0.077204
2014-08-30  0.002210       0.012634  -0.065038  -0.017906 -0.000404   0.077672
2014-08-31  0.002086       0.012826  -0.065288  -0.018001 -0.000559   0.078114
2014-09-01  0.001964       0.013017  -0.065507  -0.018064 -0.000679   0.078524
2014-09-02  0.001844       0.013206  -0.065690  -0.018091 -0.000759   0.078896
2014-09-03  0.001725       0.013395  -0.065833  -0.018077 -0.000798   0.079228
2014-09-04  0.001606       0.013583  -0.065935  -0.018021 -0.000794   0.079517
2014-09-05  0.001486       0.013769  -0.065995  -0.017922 -0.000748   0.079764
2014-09-06  0.001364       0.013955  -0.066015  -0.017783 -0.000665   0.079970
2014-09-07  0.001237       0.014140  -0.066002  -0.017610 -0.000551   0.080142
2014-09-08  0.001106       0.014324  -0.065963  -0.017410 -0.000414   0.080286
2014-09-09  0.000971       0.014506  -0.065908  -0.017194 -0.000262   0.080414
2014-09-10  0.000834       0.014688  -0.065850  -0.016973 -0.000106   0.080538
2014-09-11  0.000697       0.014869  -0.065799  -0.016759  0.000046   0.080668
2014-09-12  0.000561       0.015048  -0.065767  -0.016563  0.000184   0.080815
2014-09-13  0.000427       0.015227  -0.065762  -0.016393  0.000299   0.080989
2014-09-14  0.000294       0.015404  -0.065791  -0.016256  0.000385   0.081195
2014-09-15  0.000162       0.015581  -0.065857  -0.016156  0.000437   0.081438
2014-09-16  0.000030       0.015756  -0.065964  -0.016095  0.000450   0.081720
2014-09-17 -0.000104       0.015930  -0.066112  -0.016074  0.000424   0.082042
2014-09-18 -0.000239       0.016103  -0.066300  -0.016091  0.000358   0.082403
2014-09-19 -0.000377       0.016275  -0.066525  -0.016146  0.000255   0.082800
2014-09-20 -0.000518       0.016446  -0.066786  -0.016235  0.000116   0.083232
2014-09-21 -0.000663       0.016616  -0.067077  -0.016354 -0.000055   0.083693
2014-09-22 -0.000811       0.016784  -0.067395  -0.016498 -0.000252   0.084179
2014-09-23 -0.000962       0.016952  -0.067733  -0.016662 -0.000469   0.084685
2014-09-24 -0.001115       0.017118  -0.068085  -0.016839 -0.000700   0.085203
2014-09-25 -0.001271       0.017283  -0.068445  -0.017021 -0.000935   0.085728
2014-09-26 -0.001428       0.017447  -0.068803  -0.017202 -0.001167   0.086250
2014-09-27 -0.001586       0.017609  -0.069153  -0.017373 -0.001387   0.086762
2014-09-28 -0.001743       0.017771  -0.069485  -0.017526 -0.001585   0.087255
2014-09-29 -0.001899       0.017931  -0.069792  -0.017652 -0.001754   0.087723
2014-09-30 -0.002055       0.018089  -0.070067  -0.017746 -0.001886   0.088157
2014-10-01 -0.002211       0.018247  -0.070304  -0.017800 -0.001975   0.088551
2014-10-02 -0.002367       0.018403  -0.070497  -0.017809 -0.002019   0.088900
2014-10-03 -0.002525       0.018558  -0.070644  -0.017772 -0.002015   0.089202
2014-10-04 -0.002687       0.018711  -0.070744  -0.017686 -0.001965   0.089455
2014-10-05 -0.002854       0.018864  -0.070800  -0.017555 -0.001871   0.089663
2014-10-06 -0.003027       0.019014  -0.070817  -0.017384 -0.001741   0.089831
2014-10-07 -0.003205       0.019164  -0.070803  -0.017182 -0.001580   0.089967
2014-10-08 -0.003387       0.019312  -0.070769  -0.016959 -0.001400   0.090081
2014-10-09 -0.003571       0.019458  -0.070727  -0.016727 -0.001209   0.090186
2014-10-10 -0.003757       0.019604  -0.070690  -0.016498 -0.001019   0.090294
2014-10-11 -0.003944       0.019747  -0.070668  -0.016283 -0.000838   0.090416
2014-10-12 -0.004130       0.019890  -0.070672  -0.016093 -0.000679   0.090562
2014-10-13 -0.004316       0.020030  -0.070709  -0.015935 -0.000547   0.090739
2014-10-14 -0.004503       0.020170  -0.070784  -0.015815 -0.000451   0.090954
2014-10-15 -0.004693       0.020308  -0.070902  -0.015737 -0.000395   0.091210
2014-10-16 -0.004884       0.020444  -0.071065  -0.015701 -0.000381   0.091508
2014-10-17 -0.005080       0.020579  -0.071272  -0.015710 -0.000411   0.091851
2014-10-18 -0.005279       0.020712  -0.071523  -0.015762 -0.000484   0.092235
2014-10-19 -0.005483       0.020844  -0.071817  -0.015855 -0.000600   0.092661
2014-10-20 -0.005691       0.020974  -0.072149  -0.015987 -0.000754   0.093123
2014-10-21 -0.005903       0.021102  -0.072516  -0.016151 -0.000943   0.093618
2014-10-22 -0.006120       0.021229  -0.072911  -0.016344 -0.001160   0.094140
2014-10-23 -0.006340       0.021355  -0.073326  -0.016556 -0.001397   0.094681
2014-10-24 -0.006563       0.021479  -0.073754  -0.016779 -0.001644   0.095233
2014-10-25 -0.006788       0.021601  -0.074184  -0.017004 -0.001889   0.095785
2014-10-26 -0.007014       0.021722  -0.074605  -0.017220 -0.002123   0.096326
2014-10-27 -0.007239       0.021841  -0.075006  -0.017415 -0.002333   0.096847
2014-10-28 -0.007465       0.021959  -0.075376  -0.017579 -0.002507   0.097334
2014-10-29 -0.007691       0.022075  -0.075705  -0.017701 -0.002636   0.097779
2014-10-30 -0.007917       0.022189  -0.075984  -0.017774 -0.002713   0.098173
2014-10-31 -0.008145       0.022302  -0.076207  -0.017790 -0.002733   0.098509
2014-11-01 -0.008377       0.022413  -0.076370  -0.017745 -0.002692   0.098783
2014-11-02 -0.008613       0.022523  -0.076472  -0.017640 -0.002593   0.098996
2014-11-03 -0.008854       0.022632  -0.076517  -0.017477 -0.002438   0.099149
2014-11-04 -0.009101       0.022738  -0.076511  -0.017263 -0.002235   0.099249
2014-11-05 -0.009351       0.022844  -0.076463  -0.017008 -0.001991   0.099307
2014-11-06 -0.009605       0.022948  -0.076386  -0.016723 -0.001718   0.099333
2014-11-07 -0.009860       0.023050  -0.076292  -0.016422 -0.001426   0.099342
2014-11-08 -0.010114       0.023152  -0.076196  -0.016119 -0.001130   0.099347
2014-11-09 -0.010369       0.023251  -0.076111  -0.015827 -0.000841   0.099362
2014-11-10 -0.010622       0.023350  -0.076048  -0.015558 -0.000571   0.099398
2014-11-11 -0.010874       0.023447  -0.076018  -0.015322 -0.000331   0.099465
2014-11-12 -0.011126       0.023544  -0.076028  -0.015127 -0.000130   0.099572
2014-11-13 -0.011379       0.023639  -0.076085  -0.014979  0.000025   0.099723
2014-11-14 -0.011632       0.023733  -0.076192  -0.014882  0.000130   0.099924
2014-11-15 -0.011887       0.023825  -0.076352  -0.014839  0.000180   0.100177
2014-11-16 -0.012144       0.023917  -0.076566  -0.014850  0.000176   0.100483
2014-11-17 -0.012403       0.024008  -0.076832  -0.014915  0.000116   0.100841
2014-11-18 -0.012664       0.024099  -0.077149  -0.015032  0.000003   0.101248
2014-11-19 -0.012926       0.024188  -0.077513  -0.015196 -0.000160   0.101701
2014-11-20 -0.013190       0.024277  -0.077915  -0.015401 -0.000364   0.102192
2014-11-21 -0.013455       0.024365  -0.078349  -0.015638 -0.000601   0.102714
2014-11-22 -0.013718       0.024453  -0.078802  -0.015896 -0.000860   0.103255
2014-11-23 -0.013980       0.024540  -0.079261  -0.016162 -0.001125   0.103802
2014-11-24 -0.014238       0.024627  -0.079712  -0.016421 -0.001382   0.104339
2014-11-25 -0.014493       0.024714  -0.080139  -0.016658 -0.001613   0.104853
2014-11-26 -0.014744       0.024801  -0.080526  -0.016857 -0.001804   0.105327
2014-11-27 -0.014991       0.024888  -0.080859  -0.017004 -0.001941   0.105747
2014-11-28 -0.015235       0.024975  -0.081127  -0.017087 -0.002015   0.106102
2014-11-29 -0.015478       0.025062  -0.081322  -0.017100 -0.002018   0.106384
2014-11-30 -0.015721       0.025149  -0.081440  -0.017037 -0.001949   0.106589
2014-12-01 -0.015963       0.025237  -0.081479  -0.016900 -0.001807   0.106717
2014-12-02 -0.016206       0.025326  -0.081446  -0.016690 -0.001597   0.106772
2014-12-03 -0.016448       0.025415  -0.081347  -0.016418 -0.001327   0.106761
2014-12-04 -0.016688       0.025505  -0.081192  -0.016093 -0.001007   0.106697
2014-12-05 -0.016924       0.025596  -0.080997  -0.015730 -0.000650   0.106593
2014-12-06 -0.017157       0.025688  -0.080775  -0.015342 -0.000267   0.106463
2014-12-07 -0.017383       0.025782  -0.080542  -0.014946  0.000125   0.106323
2014-12-08 -0.017604       0.025877  -0.080312  -0.014556  0.000512   0.106189
2014-12-09 -0.017818       0.025973  -0.080100  -0.014186  0.000880   0.106073
2014-12-10 -0.018025       0.026071  -0.079918  -0.013849  0.001216   0.105988
2014-12-11 -0.018227       0.026170  -0.079776  -0.013555  0.001510   0.105946
2014-12-12 -0.018424       0.026272  -0.079682  -0.013312  0.001752   0.105954
2014-12-13 -0.018615       0.026376  -0.079644  -0.013128  0.001935   0.106020
2014-12-14 -0.018803       0.026482  -0.079667  -0.013007  0.002052   0.106148
2014-12-15 -0.018986       0.026590  -0.079752  -0.012952  0.002100   0.106342
2014-12-16 -0.019165       0.026700  -0.079902  -0.012965  0.002078   0.106603
2014-12-17 -0.019340       0.026813  -0.080116  -0.013045  0.001985   0.106929
2014-12-18 -0.019511       0.026929  -0.080390  -0.013187  0.001826   0.107319
2014-12-19 -0.019678       0.027048  -0.080718  -0.013387  0.001605   0.107766
2014-12-20 -0.019839       0.027169  -0.081090  -0.013634  0.001335   0.108260
2014-12-21 -0.019994       0.027294  -0.081495  -0.013917  0.001027   0.108788
2014-12-22 -0.020140       0.027421  -0.081914  -0.014218  0.000700   0.109336
2014-12-23 -0.020277       0.027552  -0.082331  -0.014519  0.000374   0.109884
2014-12-24 -0.020405       0.027687  -0.082725  -0.014800  0.000068   0.110412
2014-12-25 -0.020524       0.027825  -0.083076  -0.015042 -0.000198   0.110900
2014-12-26 -0.020634       0.027966  -0.083367  -0.015227 -0.000407   0.111332
2014-12-27 -0.020738       0.028111  -0.083583  -0.015341 -0.000548   0.111694
2014-12-28 -0.020835       0.028260  -0.083717  -0.015376 -0.000611   0.111977
2014-12-29 -0.020928       0.028412  -0.083764  -0.015326 -0.000595   0.112176
2014-12-30 -0.021016       0.028569  -0.083723  -0.015193 -0.000499   0.112292
2014-12-31 -0.021099       0.028729  -0.083601  -0.014980 -0.000328   0.112330
2015-01-01 -0.021137       0.000262  -0.083364  -0.014658 -0.000050   0.083627
