            geopack_08_dp       spacepy  spacepy-irbem     spiceypy1     spiceypy2         sunpy
2010-03-18   3.365361e-14  3.364395e-14   3.363401e-14  3.361573e-14  3.360148e-14  3.365510e-14
2010-03-19   3.346225e-14  3.345259e-14   3.344238e-14  3.342337e-14  3.340884e-14  3.346345e-14
2010-03-20   3.326654e-14  3.325689e-14   3.324641e-14  3.322673e-14  3.321193e-14  3.326747e-14
2010-03-21   3.306665e-14  3.305702e-14   3.304628e-14  3.302598e-14  3.301093e-14  3.306734e-14
2010-03-22   3.286273e-14  3.285314e-14   3.284216e-14  3.282131e-14  3.280602e-14  3.286326e-14
2010-03-23   3.265497e-14  3.264542e-14   3.263421e-14  3.261292e-14  3.259740e-14  3.265540e-14
2010-03-24   3.244354e-14  3.243405e-14   3.242262e-14  3.240097e-14  3.238524e-14  3.244396e-14
2010-03-25   3.222862e-14  3.221920e-14   3.220756e-14  3.218567e-14  3.216974e-14  3.222912e-14
2010-03-26   3.201039e-14  3.200106e-14   3.198922e-14  3.196718e-14  3.195107e-14  3.201106e-14
2010-03-27   3.178904e-14  3.177982e-14   3.176778e-14  3.174569e-14  3.172940e-14  3.178996e-14
2010-03-28   3.156475e-14  3.155565e-14   3.154342e-14  3.152137e-14  3.150492e-14  3.156599e-14
2010-03-29   3.133771e-14  3.132874e-14   3.131633e-14  3.129438e-14  3.127778e-14  3.133933e-14
2010-03-30   3.110810e-14  3.109929e-14   3.108670e-14  3.106490e-14  3.104816e-14  3.111013e-14
2010-03-31   3.087613e-14  3.086747e-14   3.085471e-14  3.083307e-14  3.081621e-14  3.087856e-14
2010-04-01   3.064197e-14  3.063348e-14   3.062057e-14  3.059908e-14  3.058211e-14  3.064478e-14
2010-04-02   3.040582e-14  3.039749e-14   3.038445e-14  3.036308e-14  3.034601e-14  3.040896e-14
2010-04-03   3.016787e-14  3.015971e-14   3.014655e-14  3.012525e-14  3.010810e-14  3.017128e-14
2010-04-04   2.992830e-14  2.992032e-14   2.990705e-14  2.988577e-14  2.986854e-14  2.993191e-14
2010-04-05   2.968732e-14  2.967952e-14   2.966615e-14  2.964481e-14  2.962751e-14  2.969103e-14
2010-04-06   2.944510e-14  2.943748e-14   2.942404e-14  2.940256e-14  2.938521e-14  2.944883e-14
2010-04-07   2.920183e-14  2.919441e-14   2.918089e-14  2.915920e-14  2.914181e-14  2.920550e-14
2010-04-08   2.895771e-14  2.895048e-14   2.893690e-14  2.891493e-14  2.889750e-14  2.896123e-14
2010-04-09   2.871290e-14  2.870587e-14   2.869224e-14  2.866992e-14  2.865248e-14  2.871619e-14
2010-04-10   2.846760e-14  2.846078e-14   2.844710e-14  2.842437e-14  2.840691e-14  2.847059e-14
2010-04-11   2.822198e-14  2.821538e-14   2.820166e-14  2.817846e-14  2.816100e-14  2.822462e-14
2010-04-12   2.797623e-14  2.796985e-14   2.795610e-14  2.793238e-14  2.791493e-14  2.797845e-14
2010-04-13   2.773050e-14  2.772435e-14   2.771057e-14  2.768633e-14  2.766889e-14  2.773228e-14
2010-04-14   2.748498e-14  2.747906e-14   2.746527e-14  2.744047e-14  2.742305e-14  2.748629e-14
2010-04-15   2.723984e-14  2.723414e-14   2.722034e-14  2.719500e-14  2.717762e-14  2.724067e-14
2010-04-16   2.699522e-14  2.698975e-14   2.697596e-14  2.695010e-14  2.693275e-14  2.699559e-14
2010-04-17   2.675130e-14  2.674605e-14   2.673228e-14  2.670594e-14  2.668864e-14  2.675123e-14
2010-04-18   2.650824e-14  2.650320e-14   2.648947e-14  2.646270e-14  2.644546e-14  2.650778e-14
2010-04-19   2.626617e-14  2.626134e-14   2.624766e-14  2.622055e-14  2.620336e-14  2.626538e-14
2010-04-20   2.602526e-14  2.602063e-14   2.600702e-14  2.597964e-14  2.596252e-14  2.602422e-14
2010-04-21   2.578564e-14  2.578122e-14   2.576767e-14  2.574014e-14  2.572308e-14  2.578444e-14
2010-04-22   2.554746e-14  2.554324e-14   2.552976e-14  2.550217e-14  2.548519e-14  2.554619e-14
2010-04-23   2.531085e-14  2.530683e-14   2.529343e-14  2.526588e-14  2.524898e-14  2.530961e-14
2010-04-24   2.507593e-14  2.507212e-14   2.505881e-14  2.503138e-14  2.501458e-14  2.507482e-14
2010-04-25   2.484284e-14  2.483924e-14   2.482601e-14  2.479880e-14  2.478209e-14  2.484195e-14
2010-04-26   2.461170e-14  2.460832e-14   2.459517e-14  2.456825e-14  2.455162e-14  2.461108e-14
2010-04-27   2.438263e-14  2.437945e-14   2.436640e-14  2.433980e-14  2.432328e-14  2.438233e-14
2010-04-28   2.415573e-14  2.415276e-14   2.413980e-14  2.411356e-14  2.409714e-14  2.415577e-14
2010-04-29   2.393112e-14  2.392835e-14   2.391549e-14  2.388962e-14  2.387330e-14  2.393150e-14
2010-04-30   2.370889e-14  2.370632e-14   2.369357e-14  2.366804e-14  2.365184e-14  2.370959e-14
2010-05-01   2.348915e-14  2.348677e-14   2.347414e-14  2.344893e-14  2.343283e-14  2.349012e-14
2010-05-02   2.327200e-14  2.326979e-14   2.325729e-14  2.323234e-14  2.321636e-14  2.327319e-14
2010-05-03   2.305751e-14  2.305547e-14   2.304312e-14  2.301838e-14  2.300251e-14  2.305887e-14
2010-05-04   2.284578e-14  2.284391e-14   2.283170e-14  2.280710e-14  2.279135e-14  2.284724e-14
2010-05-05   2.263689e-14  2.263518e-14   2.262311e-14  2.259859e-14  2.258296e-14  2.263837e-14
2010-05-06   2.243091e-14  2.242937e-14   2.241745e-14  2.239294e-14  2.237742e-14  2.243236e-14
2010-05-07   2.222792e-14  2.222654e-14   2.221476e-14  2.219020e-14  2.217480e-14  2.222927e-14
2010-05-08   2.202799e-14  2.202677e-14   2.201514e-14  2.199046e-14  2.197518e-14  2.202918e-14
2010-05-09   2.183118e-14  2.183012e-14   2.181864e-14  2.179378e-14  2.177862e-14  2.183215e-14
2010-05-10   2.163756e-14  2.163666e-14   2.162531e-14  2.160023e-14  2.158520e-14  2.163826e-14
2010-05-11   2.144717e-14  2.144643e-14   2.143523e-14  2.140988e-14  2.139497e-14  2.144757e-14
2010-05-12   2.126009e-14  2.125950e-14   2.124845e-14  2.122279e-14  2.120801e-14  2.126015e-14
2010-05-13   2.107635e-14  2.107591e-14   2.106501e-14  2.103904e-14  2.102437e-14  2.107606e-14
2010-05-14   2.089600e-14  2.089571e-14   2.088496e-14  2.085867e-14  2.084412e-14  2.089535e-14
2010-05-15   2.071910e-14  2.071894e-14   2.070835e-14  2.068175e-14  2.066732e-14  2.071810e-14
2010-05-16   2.054568e-14  2.054565e-14   2.053522e-14  2.050834e-14  2.049403e-14  2.054434e-14
2010-05-17   2.037578e-14  2.037587e-14   2.036560e-14  2.033848e-14  2.032429e-14  2.037415e-14
2010-05-18   2.020944e-14  2.020964e-14   2.019955e-14  2.017223e-14  2.015816e-14  2.020757e-14
2010-05-19   2.004669e-14  2.004699e-14   2.003708e-14  2.000963e-14  1.999568e-14  2.004464e-14
2010-05-20   1.988756e-14  1.988797e-14   1.987823e-14  1.985071e-14  1.983688e-14  1.988540e-14
2010-05-21   1.973208e-14  1.973260e-14   1.972302e-14  1.969552e-14  1.968180e-14  1.972989e-14
2010-05-22   1.958029e-14  1.958091e-14   1.957150e-14  1.954407e-14  1.953046e-14  1.957814e-14
2010-05-23   1.943220e-14  1.943293e-14   1.942368e-14  1.939638e-14  1.938288e-14  1.943016e-14
2010-05-24   1.928783e-14  1.928867e-14   1.927958e-14  1.925247e-14  1.923908e-14  1.928597e-14
2010-05-25   1.914722e-14  1.914817e-14   1.913922e-14  1.911235e-14  1.909906e-14  1.914558e-14
2010-05-26   1.901038e-14  1.901142e-14   1.900264e-14  1.897602e-14  1.896284e-14  1.900899e-14
2010-05-27   1.887732e-14  1.887847e-14   1.886984e-14  1.884349e-14  1.883041e-14  1.887620e-14
2010-05-28   1.874807e-14  1.874931e-14   1.874084e-14  1.871477e-14  1.870179e-14  1.874721e-14
2010-05-29   1.862264e-14  1.862397e-14   1.861566e-14  1.858985e-14  1.857697e-14  1.862204e-14
2010-05-30   1.850106e-14  1.850246e-14   1.849431e-14  1.846874e-14  1.845596e-14  1.850068e-14
2010-05-31   1.838332e-14  1.838479e-14   1.837682e-14  1.835145e-14  1.833876e-14  1.838315e-14
2010-06-01   1.826945e-14  1.827099e-14   1.826318e-14  1.823798e-14  1.822538e-14  1.826945e-14
2010-06-02   1.815946e-14  1.816107e-14   1.815343e-14  1.812834e-14  1.811583e-14  1.815958e-14
2010-06-03   1.805336e-14  1.805503e-14   1.804756e-14  1.802254e-14  1.801011e-14  1.805356e-14
2010-06-04   1.795116e-14  1.795290e-14   1.794559e-14  1.792059e-14  1.790825e-14  1.795141e-14
2010-06-05   1.785289e-14  1.785469e-14   1.784754e-14  1.782251e-14  1.781024e-14  1.785312e-14
2010-06-06   1.775853e-14  1.776040e-14   1.775341e-14  1.772829e-14  1.771610e-14  1.775872e-14
