                 spacepy  spacepy-irbem  spiceypy1  spiceypy2         sunpy  |max-min|
2010-01-01 -1.421085e-14       0.011984  -0.011671  -0.000398  0.000000e+00   0.023656
2012-10-03 -2.558664e-05      -0.006571   0.011122  -0.004408 -3.994569e-05   0.017693
2012-10-04 -2.557900e-05      -0.006641   0.011145  -0.004430 -4.009360e-05   0.017786
2012-10-05 -2.557136e-05      -0.006712   0.011168  -0.004452 -4.024153e-05   0.017879
2012-10-06 -2.556372e-05      -0.006783   0.011190  -0.004475 -4.038949e-05   0.017973
2012-10-07 -2.555608e-05      -0.006853   0.011213  -0.004497 -4.053747e-05   0.018066
2012-10-08 -2.554843e-05      -0.006924   0.011236  -0.004520 -4.068548e-05   0.018160
2012-10-09 -2.554079e-05      -0.006995   0.011259  -0.004542 -4.083351e-05   0.018253
2012-10-10 -2.553314e-05      -0.007065   0.011282  -0.004565 -4.098156e-05   0.018347
2012-10-11 -2.552549e-05      -0.007136   0.011304  -0.004587 -4.112963e-05   0.018440
2012-10-12 -2.551785e-05      -0.007207   0.011327  -0.004610 -4.127773e-05   0.018534
2012-10-13 -2.551019e-05      -0.007277   0.011350  -0.004632 -4.142585e-05   0.018627
2012-10-14 -2.550254e-05      -0.007348   0.011373  -0.004655 -4.157400e-05   0.018721
2012-10-15 -2.549489e-05      -0.007419   0.011396  -0.004678 -4.172216e-05   0.018814
2012-10-16 -2.548723e-05      -0.007489   0.011418  -0.004701 -4.187035e-05   0.018908
2012-10-17 -2.547958e-05      -0.007560   0.011441  -0.004724 -4.201857e-05   0.019001
2012-10-18 -2.547192e-05      -0.007631   0.011464  -0.004746 -4.216680e-05   0.019095
2012-10-19 -2.546426e-05      -0.007701   0.011487  -0.004769 -4.231506e-05   0.019188
2012-10-20 -2.545660e-05      -0.007772   0.011510  -0.004792 -4.246335e-05   0.019282
2012-10-21 -2.544894e-05      -0.007843   0.011532  -0.004815 -4.261165e-05   0.019375
2012-10-22 -2.544127e-05      -0.007914   0.011555  -0.004838 -4.275998e-05   0.019469
2012-10-23 -2.543361e-05      -0.007984   0.011578  -0.004862 -4.290834e-05   0.019562
2012-10-24 -2.542594e-05      -0.008055   0.011601  -0.004885 -4.305671e-05   0.019656
2012-10-25 -2.541828e-05      -0.008126   0.011623  -0.004908 -4.320511e-05   0.019749
2012-10-26 -2.541061e-05      -0.008197   0.011646  -0.004931 -4.335353e-05   0.019843
2012-10-27 -2.540294e-05      -0.008267   0.011669  -0.004954 -4.350198e-05   0.019936
2012-10-28 -2.539526e-05      -0.008338   0.011692  -0.004978 -4.365045e-05   0.020030
2012-10-29 -2.538759e-05      -0.008409   0.011714  -0.005001 -4.379894e-05   0.020123
2012-10-30 -2.537992e-05      -0.008480   0.011737  -0.005025 -4.394745e-05   0.020217
2012-10-31 -2.537224e-05      -0.008551   0.011760  -0.005048 -4.409599e-05   0.020310
2012-11-01 -2.536456e-05      -0.008621   0.011782  -0.005072 -4.424455e-05   0.020404
2012-11-02 -2.535688e-05      -0.008692   0.011805  -0.005095 -4.439314e-05   0.020497
2012-11-03 -2.534920e-05      -0.008763   0.011828  -0.005119 -4.454175e-05   0.020591
2012-11-04 -2.534152e-05      -0.008834   0.011851  -0.005142 -4.469038e-05   0.020684
2012-11-05 -2.533384e-05      -0.008905   0.011873  -0.005166 -4.483903e-05   0.020778
2012-11-06 -2.532615e-05      -0.008975   0.011896  -0.005190 -4.498771e-05   0.020871
2012-11-07 -2.531846e-05      -0.009046   0.011919  -0.005214 -4.513641e-05   0.020965
2012-11-08 -2.531078e-05      -0.009117   0.011941  -0.005238 -4.528513e-05   0.021058
2012-11-09 -2.530309e-05      -0.009188   0.011964  -0.005261 -4.543388e-05   0.021152
2012-11-10 -2.529540e-05      -0.009259   0.011987  -0.005285 -4.558265e-05   0.021245
2012-11-11 -2.528771e-05      -0.009330   0.012009  -0.005309 -4.573144e-05   0.021339
2012-11-12 -2.528001e-05      -0.009400   0.012032  -0.005333 -4.588026e-05   0.021432
2012-11-13 -2.527232e-05      -0.009471   0.012055  -0.005357 -4.602910e-05   0.021526
2012-11-14 -2.526462e-05      -0.009542   0.012077  -0.005381 -4.617796e-05   0.021619
2012-11-15 -2.525692e-05      -0.009613   0.012100  -0.005406 -4.632685e-05   0.021713
2012-11-16 -2.524922e-05      -0.009684   0.012122  -0.005430 -4.647576e-05   0.021806
2012-11-17 -2.524152e-05      -0.009755   0.012145  -0.005454 -4.662469e-05   0.021900
2012-11-18 -2.523382e-05      -0.009826   0.012168  -0.005478 -4.677365e-05   0.021993
2012-11-19 -2.522612e-05      -0.009896   0.012190  -0.005503 -4.692263e-05   0.022087
2012-11-20 -2.521841e-05      -0.009967   0.012213  -0.005527 -4.707163e-05   0.022180
2012-11-21 -2.521071e-05      -0.010038   0.012236  -0.005551 -4.722066e-05   0.022274
2012-11-22 -2.520300e-05      -0.010109   0.012258  -0.005576 -4.736970e-05   0.022367
2012-11-23 -2.519529e-05      -0.010180   0.012281  -0.005600 -4.751878e-05   0.022461
2012-11-24 -2.518758e-05      -0.010251   0.012303  -0.005625 -4.766787e-05   0.022554
2012-11-25 -2.517987e-05      -0.010322   0.012326  -0.005650 -4.781699e-05   0.022648
2012-11-26 -2.517215e-05      -0.010393   0.012348  -0.005674 -4.796613e-05   0.022741
2012-11-27 -2.516444e-05      -0.010464   0.012371  -0.005699 -4.811530e-05   0.022835
2012-11-28 -2.515672e-05      -0.010535   0.012394  -0.005724 -4.826449e-05   0.022928
2012-11-29 -2.514900e-05      -0.010606   0.012416  -0.005748 -4.841370e-05   0.023022
2012-11-30 -2.514128e-05      -0.010677   0.012439  -0.005773 -4.856293e-05   0.023115
2012-12-01 -2.513356e-05      -0.010748   0.012461  -0.005798 -4.871219e-05   0.023209
2012-12-02 -2.512584e-05      -0.010819   0.012484  -0.005823 -4.886147e-05   0.023302
2012-12-03 -2.511812e-05      -0.010890   0.012506  -0.005848 -4.901078e-05   0.023396
2012-12-04 -2.511039e-05      -0.010961   0.012529  -0.005873 -4.916011e-05   0.023489
2012-12-05 -2.510267e-05      -0.011032   0.012551  -0.005898 -4.930946e-05   0.023583
2012-12-06 -2.509494e-05      -0.011103   0.012574  -0.005923 -4.945883e-05   0.023676
2012-12-07 -2.508721e-05      -0.011174   0.012596  -0.005948 -4.960823e-05   0.023770
2012-12-08 -2.507948e-05      -0.011245   0.012619  -0.005973 -4.975765e-05   0.023863
2012-12-09 -2.507175e-05      -0.011316   0.012641  -0.005999 -4.990710e-05   0.023957
2012-12-10 -2.506401e-05      -0.011387   0.012664  -0.006024 -5.005656e-05   0.024051
2012-12-11 -2.505628e-05      -0.011458   0.012686  -0.006049 -5.020605e-05   0.024144
2012-12-12 -2.504854e-05      -0.011529   0.012709  -0.006075 -5.035557e-05   0.024238
2012-12-13 -2.504080e-05      -0.011600   0.012731  -0.006100 -5.050511e-05   0.024331
2012-12-14 -2.503307e-05      -0.011671   0.012754  -0.006126 -5.065467e-05   0.024425
2012-12-15 -2.502532e-05      -0.011742   0.012776  -0.006151 -5.080425e-05   0.024518
2012-12-16 -2.501758e-05      -0.011813   0.012799  -0.006177 -5.095386e-05   0.024612
2012-12-17 -2.500984e-05      -0.011884   0.012821  -0.006202 -5.110349e-05   0.024705
2012-12-18 -2.500209e-05      -0.011955   0.012844  -0.006228 -5.125314e-05   0.024799
2012-12-19 -2.499435e-05      -0.012026   0.012866  -0.006254 -5.140282e-05   0.024892
2012-12-20 -2.498660e-05      -0.012097   0.012889  -0.006279 -5.155252e-05   0.024986
2012-12-21 -2.497885e-05      -0.012168   0.012911  -0.006305 -5.170225e-05   0.025079
2012-12-22 -2.497110e-05      -0.012239   0.012934  -0.006331 -5.185199e-05   0.025173
2012-12-23 -2.496335e-05      -0.012310   0.012956  -0.006357 -5.200176e-05   0.025266
2012-12-24 -2.495559e-05      -0.012381   0.012978  -0.006383 -5.215156e-05   0.025360
2012-12-25 -2.494784e-05      -0.012452   0.013001  -0.006409 -5.230137e-05   0.025453
2012-12-26 -2.494008e-05      -0.012523   0.013023  -0.006435 -5.245121e-05   0.025547
2012-12-27 -2.493232e-05      -0.012595   0.013046  -0.006461 -5.260108e-05   0.025640
2012-12-28 -2.492457e-05      -0.012666   0.013068  -0.006487 -5.275096e-05   0.025734
2012-12-29 -2.491680e-05      -0.012737   0.013090  -0.006513 -5.290087e-05   0.025827
2012-12-30 -2.490904e-05      -0.012808   0.013113  -0.006539 -5.305081e-05   0.025921
2012-12-31 -2.490128e-05      -0.012879   0.013135  -0.006565 -5.320077e-05   0.026014
2013-01-01  2.845723e-05       0.013085   0.013211  -0.006538  0.000000e+00   0.019749
2013-01-02  2.846923e-05       0.013014   0.013233  -0.006565  4.872456e-08   0.019798
2013-01-03  2.848123e-05       0.012943   0.013256  -0.006591  9.745684e-08   0.019847
2013-01-04  2.849322e-05       0.012871   0.013278  -0.006618  1.461969e-07   0.019895
2013-01-05  2.850522e-05       0.012800   0.013300  -0.006644  1.949446e-07   0.019944
2013-01-06  2.851723e-05       0.012729   0.013323  -0.006671  2.437001e-07   0.019993
2013-01-07  2.852923e-05       0.012658   0.013345  -0.006697  2.924633e-07   0.020042
2013-01-08  2.854124e-05       0.012587   0.013367  -0.006724  3.412342e-07   0.020091
2013-01-09  2.855324e-05       0.012516   0.013390  -0.006750  3.900129e-07   0.020140
2013-01-10  2.856525e-05       0.012444   0.013412  -0.006777  4.387993e-07   0.020189
2013-01-11  2.857726e-05       0.012373   0.013434  -0.006804  4.875934e-07   0.020238
2013-01-12  2.858928e-05       0.012302   0.013457  -0.006831  5.363953e-07   0.020287
2013-01-13  2.860129e-05       0.012231   0.013479  -0.006857  5.852049e-07   0.020336
2013-01-14  2.861331e-05       0.012160   0.013501  -0.006884  6.340222e-07   0.020385
2013-01-15  2.862532e-05       0.012088   0.013523  -0.006911  6.828472e-07   0.020435
2013-01-16  2.863734e-05       0.012017   0.013546  -0.006938  7.316801e-07   0.020484
2013-01-17  2.864936e-05       0.011946   0.013568  -0.006965  7.805206e-07   0.020533
2013-01-18  2.866139e-05       0.011875   0.013590  -0.006992  8.293689e-07   0.020583
2013-01-19  2.867341e-05       0.011804   0.013612  -0.007019  8.782249e-07   0.020632
2013-01-20  2.868544e-05       0.011732   0.013635  -0.007047  9.270886e-07   0.020681
2013-01-21  2.869746e-05       0.011661   0.013657  -0.007074  9.759601e-07   0.020731
2013-01-22  2.870949e-05       0.011590   0.013679  -0.007101  1.024839e-06   0.020780
2013-01-23  2.872152e-05       0.011519   0.013701  -0.007128  1.073726e-06   0.020830
2013-01-24  2.873356e-05       0.011447   0.013724  -0.007156  1.122621e-06   0.020879
2013-01-25  2.874559e-05       0.011376   0.013746  -0.007183  1.171523e-06   0.020929
2013-01-26  2.875763e-05       0.011305   0.013768  -0.007211  1.220434e-06   0.020979
2013-01-27  2.876966e-05       0.011234   0.013790  -0.007238  1.269352e-06   0.021028
2013-01-28  2.878170e-05       0.011162   0.013813  -0.007266  1.318277e-06   0.021078
2013-01-29  2.879375e-05       0.011091   0.013835  -0.007293  1.367211e-06   0.021128
2013-01-30  2.880579e-05       0.011020   0.013857  -0.007321  1.416152e-06   0.021178
2013-01-31  2.881783e-05       0.010948   0.013879  -0.007348  1.465101e-06   0.021228
2013-02-01  2.882988e-05       0.010877   0.013901  -0.007376  1.514057e-06   0.021277
2013-02-02  2.884193e-05       0.010806   0.013923  -0.007404  1.563022e-06   0.021327
2013-02-03  2.885397e-05       0.010734   0.013946  -0.007432  1.611994e-06   0.021377
2013-02-04  2.886603e-05       0.010663   0.013968  -0.007460  1.660974e-06   0.021427
2013-02-05  2.887808e-05       0.010592   0.013990  -0.007488  1.709962e-06   0.021477
2013-02-06  2.889013e-05       0.010520   0.014012  -0.007516  1.758957e-06   0.021528
2013-02-07  2.890219e-05       0.010449   0.014034  -0.007544  1.807960e-06   0.021578
2013-02-08  2.891425e-05       0.010378   0.014056  -0.007572  1.856971e-06   0.021628
2013-02-09  2.892631e-05       0.010306   0.014078  -0.007600  1.905990e-06   0.021678
2013-02-10  2.893837e-05       0.010235   0.014101  -0.007628  1.955016e-06   0.021728
2013-02-11  2.895043e-05       0.010164   0.014123  -0.007656  2.004050e-06   0.021779
2013-02-12  2.896249e-05       0.010092   0.014145  -0.007684  2.053092e-06   0.021829
2013-02-13  2.897456e-05       0.010021   0.014167  -0.007713  2.102142e-06   0.021879
2013-02-14  2.898663e-05       0.009950   0.014189  -0.007741  2.151199e-06   0.021930
2013-02-15  2.899870e-05       0.009878   0.014211  -0.007769  2.200265e-06   0.021980
2013-02-16  2.901077e-05       0.009807   0.014233  -0.007798  2.249337e-06   0.022031
2013-02-17  2.902284e-05       0.009735   0.014255  -0.007826  2.298418e-06   0.022081
2013-02-18  2.903491e-05       0.009664   0.014277  -0.007855  2.347507e-06   0.022132
2013-02-19  2.904699e-05       0.009593   0.014299  -0.007883  2.396603e-06   0.022182
2013-02-20  2.905907e-05       0.009521   0.014321  -0.007912  2.445707e-06   0.022233
2013-02-21  2.907115e-05       0.009450   0.014343  -0.007940  2.494818e-06   0.022284
2013-02-22  2.908323e-05       0.009378   0.014365  -0.007969  2.543938e-06   0.022335
2013-02-23  2.909531e-05       0.009307   0.014387  -0.007998  2.593065e-06   0.022385
2013-02-24  2.910740e-05       0.009236   0.014409  -0.008027  2.642200e-06   0.022436
2013-02-25  2.911948e-05       0.009164   0.014431  -0.008056  2.691343e-06   0.022487
2013-02-26  2.913157e-05       0.009093   0.014453  -0.008084  2.740494e-06   0.022538
2013-02-27  2.914366e-05       0.009021   0.014475  -0.008113  2.789652e-06   0.022589
2013-02-28  2.915575e-05       0.008950   0.014497  -0.008142  2.838818e-06   0.022640
2013-03-01  2.916784e-05       0.008878   0.014519  -0.008171  2.887992e-06   0.022691
2013-03-02  2.917994e-05       0.008807   0.014541  -0.008201  2.937173e-06   0.022742
2013-03-03  2.919203e-05       0.008735   0.014563  -0.008230  2.986363e-06   0.022793
2013-03-04  2.920413e-05       0.008664   0.014585  -0.008259  3.035560e-06   0.022844
2013-03-05  2.921623e-05       0.008592   0.014607  -0.008288  3.084765e-06   0.022895
2013-03-06  2.922833e-05       0.008521   0.014629  -0.008317  3.133977e-06   0.022947
2013-03-07  2.924043e-05       0.008449   0.014651  -0.008347  3.183198e-06   0.022998
2013-03-08  2.925254e-05       0.008378   0.014673  -0.008376  3.232426e-06   0.023049
2013-03-09  2.926465e-05       0.008306   0.014695  -0.008405  3.281662e-06   0.023100
2013-03-10  2.927675e-05       0.008235   0.014717  -0.008435  3.330906e-06   0.023152
2013-03-11  2.928886e-05       0.008163   0.014739  -0.008464  3.380157e-06   0.023203
2013-03-12  2.930097e-05       0.008092   0.014761  -0.008494  3.429416e-06   0.023255
2013-03-13  2.931309e-05       0.008020   0.014783  -0.008524  3.478683e-06   0.023306
2013-03-14  2.932520e-05       0.007949   0.014805  -0.008553  3.527958e-06   0.023358
2013-03-15  2.933732e-05       0.007877   0.014826  -0.008583  3.577241e-06   0.023409
2013-03-16  2.934944e-05       0.007806   0.014848  -0.008613  3.626531e-06   0.023461
2013-03-17  2.936156e-05       0.007734   0.014870  -0.008642  3.675829e-06   0.023513
2013-03-18  2.937368e-05       0.007663   0.014892  -0.008672  3.725135e-06   0.023564
2013-03-19  2.938580e-05       0.007591   0.014914  -0.008702  3.774449e-06   0.023616
2013-03-20  2.939792e-05       0.007519   0.014936  -0.008732  3.823770e-06   0.023668
2013-03-21  2.941005e-05       0.007448   0.014958  -0.008762  3.873099e-06   0.023720
2013-03-22  2.942218e-05       0.007376   0.014979  -0.008792  3.922437e-06   0.023772
2013-03-23  2.943431e-05       0.007305   0.015001  -0.008822  3.971781e-06   0.023823
2013-03-24  2.944644e-05       0.007233   0.015023  -0.008852  4.021134e-06   0.023875
2013-03-25  2.945857e-05       0.007161   0.015045  -0.008883  4.070494e-06   0.023927
2013-03-26  2.947071e-05       0.007090   0.015067  -0.008913  4.119862e-06   0.023979
2013-03-27  2.948284e-05       0.007018   0.015088  -0.008943  4.169238e-06   0.024031
2013-03-28  2.949498e-05       0.006947   0.015110  -0.008973  4.218622e-06   0.024084
2013-03-29  2.950712e-05       0.006875   0.015132  -0.009004  4.268013e-06   0.024136
2013-03-30  2.951926e-05       0.006803   0.015154  -0.009034  4.317413e-06   0.024188
2013-03-31  2.953141e-05       0.006732   0.015175  -0.009065  4.366820e-06   0.024240
2013-04-01  2.954355e-05       0.006660   0.015197  -0.009095  4.416235e-06   0.024292
2013-04-02  2.955570e-05       0.006588   0.015219  -0.009126  4.465657e-06   0.024345
2013-04-03  2.956785e-05       0.006517   0.015241  -0.009156  4.515088e-06   0.024397
2013-04-04  2.958000e-05       0.006445   0.015262  -0.009187  4.564526e-06   0.024449
2013-04-05  2.959215e-05       0.006373   0.015284  -0.009218  4.613972e-06   0.024502
2013-04-06  2.960430e-05       0.006302   0.015306  -0.009248  4.663426e-06   0.024554
2013-04-07  2.961646e-05       0.006230   0.015328  -0.009279  4.712887e-06   0.024607
2013-04-08  2.962861e-05       0.006158   0.015349  -0.009310  4.762356e-06   0.024659
2013-04-09  2.964077e-05       0.006087   0.015371  -0.009341  4.811834e-06   0.024712
2013-04-10  2.965293e-05       0.006015   0.015393  -0.009372  4.861318e-06   0.024765
2013-04-11  2.966509e-05       0.005943   0.015414  -0.009403  4.910811e-06   0.024817
2013-04-12  2.967726e-05       0.005872   0.015436  -0.009434  4.960312e-06   0.024870
2013-04-13  2.968942e-05       0.005800   0.015458  -0.009465  5.009820e-06   0.024923
2013-04-14  2.970159e-05       0.005728   0.015479  -0.009496  5.059336e-06   0.024975
2013-04-15  2.971376e-05       0.005657   0.015501  -0.009527  5.108860e-06   0.025028
2013-04-16  2.972593e-05       0.005585   0.015523  -0.009559  5.158392e-06   0.025081
2013-04-17  2.973810e-05       0.005513   0.015544  -0.009590  5.207931e-06   0.025134
2013-04-18  2.975027e-05       0.005441   0.015566  -0.009621  5.257478e-06   0.025187
2013-04-19  2.976245e-05       0.005370   0.015587  -0.009653  5.307033e-06   0.025240
2013-04-20  2.977462e-05       0.005298   0.015609  -0.009684  5.356596e-06   0.025293
2013-04-21  2.978680e-05       0.005226   0.015631  -0.009715  5.406167e-06   0.025346
2013-04-22  2.979898e-05       0.005154   0.015652  -0.009747  5.455745e-06   0.025399
2013-04-23  2.981116e-05       0.005083   0.015674  -0.009778  5.505332e-06   0.025452
2013-04-24  2.982335e-05       0.005011   0.015695  -0.009810  5.554926e-06   0.025506
2013-04-25  2.983553e-05       0.004939   0.015717  -0.009842  5.604527e-06   0.025559
2013-04-26  2.984772e-05       0.004867   0.015739  -0.009873  5.654137e-06   0.025612
2013-04-27  2.985991e-05       0.004796   0.015760  -0.009905  5.703754e-06   0.025665
2013-04-28  2.987210e-05       0.004724   0.015782  -0.009937  5.753380e-06   0.025719
2013-04-29  2.988429e-05       0.004652   0.015803  -0.009969  5.803013e-06   0.025772
2013-04-30  2.989648e-05       0.004580   0.015825  -0.010001  5.852654e-06   0.025825
2013-05-01  2.990868e-05       0.004508   0.015846  -0.010033  5.902302e-06   0.025879
2013-05-02  2.992088e-05       0.004437   0.015868  -0.010065  5.951959e-06   0.025932
2013-05-03  2.993308e-05       0.004365   0.015889  -0.010097  6.001623e-06   0.025986
2013-05-04  2.994528e-05       0.004293   0.015911  -0.010129  6.051295e-06   0.026040
2013-05-05  2.995748e-05       0.004221   0.015932  -0.010161  6.100975e-06   0.026093
2013-05-06  2.996968e-05       0.004149   0.015954  -0.010193  6.150663e-06   0.026147
2013-05-07  2.998189e-05       0.004077   0.015975  -0.010226  6.200358e-06   0.026201
2013-05-08  2.999409e-05       0.004005   0.015997  -0.010258  6.250061e-06   0.026254
2013-05-09  3.000630e-05       0.003934   0.016018  -0.010290  6.299773e-06   0.026308
2013-05-10  3.001851e-05       0.003862   0.016039  -0.010323  6.349491e-06   0.026362
2013-05-11  3.003073e-05       0.003790   0.016061  -0.010355  6.399218e-06   0.026416
2013-05-12  3.004294e-05       0.003718   0.016082  -0.010387  6.448953e-06   0.026470
2013-05-13  3.005516e-05       0.003646   0.016104  -0.010420  6.498695e-06   0.026524
2013-05-14  3.006737e-05       0.003574   0.016125  -0.010453  6.548445e-06   0.026578
2013-05-15  3.007959e-05       0.003502   0.016147  -0.010485  6.598203e-06   0.026632
2013-05-16  3.009181e-05       0.003431   0.016168  -0.010518  6.647969e-06   0.026686
2013-05-17  3.010403e-05       0.003359   0.016189  -0.010551  6.697743e-06   0.026740
2013-05-18  3.011626e-05       0.003287   0.016211  -0.010583  6.747524e-06   0.026794
2013-05-19  3.012848e-05       0.003215   0.016232  -0.010616  6.797313e-06   0.026848
2013-05-20  3.014071e-05       0.003143   0.016253  -0.010649  6.847110e-06   0.026903
2013-05-21  3.015294e-05       0.003071   0.016275  -0.010682  6.896915e-06   0.026957
2013-05-22  3.016517e-05       0.002999   0.016296  -0.010715  6.946728e-06   0.027011
2013-05-23  3.017740e-05       0.002927   0.016317  -0.010748  6.996548e-06   0.027066
2013-05-24  3.018964e-05       0.002855   0.016339  -0.010781  7.046377e-06   0.027120
2013-05-25  3.020187e-05       0.002783   0.016360  -0.010814  7.096213e-06   0.027174
2013-05-26  3.021411e-05       0.002711   0.016381  -0.010847  7.146057e-06   0.027229
2013-05-27  3.022635e-05       0.002639   0.016403  -0.010881  7.195908e-06   0.027283
2013-05-28  3.023859e-05       0.002567   0.016424  -0.010914  7.245768e-06   0.027338
2013-05-29  3.025083e-05       0.002495   0.016445  -0.010947  7.295635e-06   0.027393
2013-05-30  3.026308e-05       0.002423   0.016467  -0.010981  7.345511e-06   0.027447
2013-05-31  3.027532e-05       0.002351   0.016488  -0.011014  7.395394e-06   0.027502
2013-06-01  3.028757e-05       0.002279   0.016509  -0.011047  7.445285e-06   0.027557
2013-06-02  3.029982e-05       0.002207   0.016530  -0.011081  7.495183e-06   0.027611
2013-06-03  3.031207e-05       0.002135   0.016552  -0.011115  7.545090e-06   0.027666
2013-06-04  3.032432e-05       0.002063   0.016573  -0.011148  7.595004e-06   0.027721
2013-06-05  3.033658e-05       0.001991   0.016594  -0.011182  7.644926e-06   0.027776
2013-06-06  3.034884e-05       0.001919   0.016615  -0.011216  7.694856e-06   0.027831
2013-06-07  3.036109e-05       0.001847   0.016636  -0.011249  7.744794e-06   0.027886
2013-06-08  3.037335e-05       0.001775   0.016658  -0.011283  7.794740e-06   0.027941
2013-06-09  3.038561e-05       0.001703   0.016679  -0.011317  7.844693e-06   0.027996
2013-06-10  3.039788e-05       0.001631   0.016700  -0.011351  7.894655e-06   0.028051
2013-06-11  3.041014e-05       0.001559   0.016721  -0.011385  7.944624e-06   0.028106
2013-06-12  3.042241e-05       0.001487   0.016742  -0.011419  7.994601e-06   0.028161
2013-06-13  3.043468e-05       0.001415   0.016763  -0.011453  8.044586e-06   0.028216
2013-06-14  3.044694e-05       0.001343   0.016785  -0.011487  8.094578e-06   0.028272
2013-06-15  3.045922e-05       0.001271   0.016806  -0.011521  8.144579e-06   0.028327
2013-06-16  3.047149e-05       0.001199   0.016827  -0.011555  8.194587e-06   0.028382
2013-06-17  3.048376e-05       0.001127   0.016848  -0.011590  8.244603e-06   0.028438
2013-06-18  3.049604e-05       0.001055   0.016869  -0.011624  8.294627e-06   0.028493
2013-06-19  3.050832e-05       0.000983   0.016890  -0.011658  8.344659e-06   0.028548
2013-06-20  3.052060e-05       0.000911   0.016911  -0.011693  8.394699e-06   0.028604
2013-06-21  3.053288e-05       0.000839   0.016932  -0.011727  8.444746e-06   0.028659
2013-06-22  3.054516e-05       0.000766   0.016953  -0.011762  8.494802e-06   0.028715
2013-06-23  3.055745e-05       0.000694   0.016974  -0.011796  8.544865e-06   0.028771
2013-06-24  3.056973e-05       0.000622   0.016995  -0.011831  8.594936e-06   0.028826
2013-06-25  3.058202e-05       0.000550   0.017017  -0.011865  8.645015e-06   0.028882
2013-06-26  3.059431e-05       0.000478   0.017038  -0.011900  8.695101e-06   0.028938
2013-06-27  3.060660e-05       0.000406   0.017059  -0.011935  8.745196e-06   0.028993
2013-06-28  3.061890e-05       0.000334   0.017080  -0.011970  8.795298e-06   0.029049
2013-06-29  3.063119e-05       0.000262   0.017101  -0.012004  8.845408e-06   0.029105
2013-06-30  3.064349e-05       0.000189   0.017122  -0.012039  8.895527e-06   0.029161
2013-07-01  3.065579e-05       0.000117   0.017143  -0.012074  8.945652e-06   0.029217
2013-07-02  3.066809e-05       0.000045   0.017164  -0.012109  8.995786e-06   0.029273
2013-07-03  3.068039e-05      -0.000027   0.017185  -0.012144  9.045928e-06   0.029329
2013-07-04  3.069269e-05      -0.000099   0.017205  -0.012179  9.096077e-06   0.029385
2013-07-05  3.070500e-05      -0.000171   0.017226  -0.012215  9.146234e-06   0.029441
2013-07-06  3.071730e-05      -0.000244   0.017247  -0.012250  9.196400e-06   0.029497
2013-07-07  3.072961e-05      -0.000316   0.017268  -0.012285  9.246573e-06   0.029553
2013-07-08  3.074192e-05      -0.000388   0.017289  -0.012320  9.296753e-06   0.029610
2013-07-09  3.075423e-05      -0.000460   0.017310  -0.012356  9.346942e-06   0.029666
2013-07-10  3.076655e-05      -0.000532   0.017331  -0.012391  9.397139e-06   0.029722
2013-07-11  3.077886e-05      -0.000605   0.017352  -0.012426  9.447343e-06   0.029778
2013-07-12  3.079118e-05      -0.000677   0.017373  -0.012462  9.497555e-06   0.029835
2013-07-13  3.080350e-05      -0.000749   0.017394  -0.012498  9.547775e-06   0.029891
2013-07-14  3.081582e-05      -0.000821   0.017415  -0.012533  9.598003e-06   0.029948
2013-07-15  3.082814e-05      -0.000894   0.017435  -0.012569  9.648239e-06   0.030004
2013-07-16  3.084047e-05      -0.000966   0.017456  -0.012604  9.698483e-06   0.030061
2013-07-17  3.085279e-05      -0.001038   0.017477  -0.012640  9.748734e-06   0.030117
2013-07-18  3.086512e-05      -0.001110   0.017498  -0.012676  9.798993e-06   0.030174
2013-07-19  3.087745e-05      -0.001183   0.017519  -0.012712  9.849261e-06   0.030231
2013-07-20  3.088978e-05      -0.001255   0.017540  -0.012748  9.899536e-06   0.030287
2013-07-21  3.090211e-05      -0.001327   0.017560  -0.012784  9.949818e-06   0.030344
2013-07-22  3.091444e-05      -0.001399   0.017581  -0.012820  1.000011e-05   0.030401
2013-07-23  3.092678e-05      -0.001472   0.017602  -0.012856  1.005041e-05   0.030458
2013-07-24  3.093912e-05      -0.001544   0.017623  -0.012892  1.010071e-05   0.030514
2013-07-25  3.095146e-05      -0.001616   0.017643  -0.012928  1.015103e-05   0.030571
2013-07-26  3.096380e-05      -0.001688   0.017664  -0.012964  1.020135e-05   0.030628
2013-07-27  3.097614e-05      -0.001761   0.017685  -0.013000  1.025168e-05   0.030685
2013-07-28  3.098848e-05      -0.001833   0.017706  -0.013037  1.030202e-05   0.030742
2013-07-29  3.100083e-05      -0.001905   0.017726  -0.013073  1.035236e-05   0.030799
2013-07-30  3.101318e-05      -0.001978   0.017747  -0.013109  1.040272e-05   0.030856
2013-07-31  3.102553e-05      -0.002050   0.017768  -0.013146  1.045308e-05   0.030914
2013-08-01  3.103788e-05      -0.002122   0.017788  -0.013182  1.050345e-05   0.030971
2013-08-02  3.105023e-05      -0.002195   0.017809  -0.013219  1.055383e-05   0.031028
2013-08-03  3.106258e-05      -0.002267   0.017830  -0.013255  1.060421e-05   0.031085
2013-08-04  3.107494e-05      -0.002339   0.017850  -0.013292  1.065460e-05   0.031142
2013-08-05  3.108730e-05      -0.002412   0.017871  -0.013329  1.070501e-05   0.031200
2013-08-06  3.109966e-05      -0.002484   0.017892  -0.013365  1.075541e-05   0.031257
2013-08-07  3.111202e-05      -0.002556   0.017912  -0.013402  1.080583e-05   0.031315
