            geopack_08_dp    spacepy  spacepy-irbem  spiceypy1  spiceypy2      sunpy   pyspedas
2010-04-18      23.437938  23.438743      23.439572  23.437964  23.437964  23.443283  23.437938
2010-04-19      23.437938  23.438732      23.439539  23.437948  23.437948  23.443214  23.437938
2010-04-20      23.437937  23.438727      23.439505  23.437930  23.437930  23.443148  23.437937
2010-04-21      23.437937  23.438729      23.439470  23.437911  23.437911  23.443084  23.437937
2010-04-22      23.437937  23.438735      23.439434  23.437891  23.437891  23.443024  23.437937
2010-04-23      23.437936  23.438742      23.439398  23.437872  23.437872  23.442964  23.437936
2010-04-24      23.437936  23.438747      23.439362  23.437854  23.437854  23.442904  23.437936
2010-04-25      23.437936  23.438746      23.439325  23.437840  23.437840  23.442839  23.437936
2010-04-26      23.437935  23.438738      23.439287  23.437830  23.437830  23.442770  23.437935
2010-04-27      23.437935  23.438722      23.439249  23.437825  23.437825  23.442698  23.437935
2010-04-28      23.437935  23.438702      23.439211  23.437825  23.437825  23.442625  23.437935
2010-04-29      23.437934  23.438679      23.439172  23.437831  23.437831  23.442555  23.437934
2010-04-30      23.437934  23.438659      23.439133  23.437842  23.437842  23.442491  23.437934
2010-05-01      23.437933  23.438642      23.439094  23.437858  23.437858  23.442435  23.437933
2010-05-02      23.437933  23.438632      23.439054  23.437877  23.437877  23.442387  23.437933
2010-05-03      23.437933  23.438627      23.439015  23.437899  23.437899  23.442346  23.437933
2010-05-04      23.437932  23.438626      23.438975  23.437922  23.437922  23.442311  23.437932
2010-05-05      23.437932  23.438629      23.438935  23.437946  23.437946  23.442278  23.437932
2010-05-06      23.437932  23.438633      23.438895  23.437969  23.437969  23.442244  23.437932
2010-05-07      23.437931  23.438636      23.438856  23.437990  23.437990  23.442207  23.437931
2010-05-08      23.437931  23.438637      23.438816  23.438008  23.438008  23.442163  23.437931
2010-05-09      23.437931  23.438634      23.438776  23.438022  23.438022  23.442110  23.437931
2010-05-10      23.437930  23.438626      23.438737  23.438031  23.438031  23.442046  23.437930
2010-05-11      23.437930  23.438613      23.438698  23.438034  23.438034  23.441971  23.437930
2010-05-12      23.437930  23.438596      23.438659  23.438031  23.438031  23.441884  23.437930
2010-05-13      23.437929  23.438575      23.438620  23.438022  23.438022  23.441787  23.437929
2010-05-14      23.437929  23.438554      23.438582  23.438007  23.438007  23.441683  23.437929
2010-05-15      23.437929  23.438536      23.438544  23.437986  23.437986  23.441574  23.437929
2010-05-16      23.437928  23.438522      23.438506  23.437960  23.437960  23.441465  23.437928
2010-05-17      23.437928  23.438516      23.438469  23.437931  23.437931  23.441358  23.437928
2010-05-18      23.437927  23.438516      23.438433  23.437900  23.437900  23.441255  23.437927
2010-05-19      23.437927  23.438521      23.438397  23.437869  23.437869  23.441157  23.437927
