                 spacepy  spacepy-irbem  spiceypy1  spiceypy2     sunpy  |max-min|
2011-09-03 -3.655264e-04  -8.148169e-03  -0.005920   0.001260 -0.005403   0.009408
2011-09-04 -3.496969e-04  -8.204233e-03  -0.006220   0.000939 -0.005433   0.009143
2011-09-05 -3.287459e-04  -8.251776e-03  -0.006515   0.000616 -0.005455   0.008868
2011-09-06 -3.016328e-04  -8.290604e-03  -0.006807   0.000292 -0.005468   0.008582
2011-09-07 -2.688680e-04  -8.320544e-03  -0.007095  -0.000035 -0.005472   0.008321
2011-09-08 -2.320957e-04  -8.341447e-03  -0.007380  -0.000364 -0.005471   0.008341
2011-09-09 -1.935941e-04  -8.353189e-03  -0.007661  -0.000694 -0.005467   0.008353
2011-09-10 -1.557919e-04  -8.355670e-03  -0.007937  -0.001026 -0.005461   0.008356
2011-09-11 -1.208344e-04  -8.348814e-03  -0.008209  -0.001357 -0.005455   0.008349
2011-09-12 -9.024293e-05  -8.332569e-03  -0.008474  -0.001687 -0.005450   0.008474
2011-09-13 -6.473572e-05  -8.306907e-03  -0.008732  -0.002015 -0.005447   0.008732
2011-09-14 -4.422518e-05  -8.271819e-03  -0.008982  -0.002341 -0.005445   0.008982
2011-09-15 -2.793450e-05  -8.227323e-03  -0.009224  -0.002662 -0.005442   0.009224
2011-09-16 -1.455719e-05  -8.173452e-03  -0.009456  -0.002978 -0.005437   0.009456
2011-09-17 -2.433996e-06  -8.110262e-03  -0.009679  -0.003289 -0.005427   0.009679
2011-09-18  1.023069e-05  -8.037825e-03  -0.009890  -0.003593 -0.005410   0.009901
2011-09-19  2.511064e-05  -7.956232e-03  -0.010091  -0.003890 -0.005385   0.010116
2011-09-20  4.350663e-05  -7.865586e-03  -0.010281  -0.004180 -0.005351   0.010325
2011-09-21  6.614338e-05  -7.766007e-03  -0.010461  -0.004463 -0.005306   0.010527
2011-09-22  9.297954e-05  -7.657625e-03  -0.010629  -0.004739 -0.005251   0.010722
2011-09-23  1.229762e-04  -7.540583e-03  -0.010788  -0.005008 -0.005189   0.010911
2011-09-24  1.539141e-04  -7.415031e-03  -0.010938  -0.005271 -0.005122   0.011092
2011-09-25  1.825514e-04  -7.281129e-03  -0.011080  -0.005528 -0.005055   0.011263
2011-09-26  2.053997e-04  -7.139044e-03  -0.011215  -0.005781 -0.004991   0.011421
2011-09-27  2.200151e-04  -6.988945e-03  -0.011344  -0.006031 -0.004935   0.011564
2011-09-28  2.261997e-04  -6.831009e-03  -0.011468  -0.006277 -0.004888   0.011694
2011-09-29  2.263497e-04  -6.665414e-03  -0.011587  -0.006521 -0.004848   0.011814
2011-09-30  2.246186e-04  -6.492340e-03  -0.011702  -0.006761 -0.004810   0.011927
2011-10-01  2.253011e-04  -6.311969e-03  -0.011812  -0.006999 -0.004770   0.012037
2011-10-02  2.313088e-04  -6.124482e-03  -0.011916  -0.007233 -0.004725   0.012148
2011-10-03  2.434550e-04  -5.930058e-03  -0.012015  -0.007463 -0.004673   0.012259
2011-10-04  2.606793e-04  -5.728876e-03  -0.012107  -0.007686 -0.004615   0.012368
2011-10-05  2.808140e-04  -5.521114e-03  -0.012191  -0.007903 -0.004552   0.012472
2011-10-06  3.013742e-04  -5.306945e-03  -0.012267  -0.008112 -0.004486   0.012568
2011-10-07  3.200870e-04  -5.086539e-03  -0.012333  -0.008312 -0.004416   0.012653
2011-10-08  3.351700e-04  -4.860064e-03  -0.012388  -0.008503 -0.004346   0.012723
2011-10-09  3.454855e-04  -4.627682e-03  -0.012433  -0.008683 -0.004275   0.012779
2011-10-10  3.506377e-04  -4.389552e-03  -0.012467  -0.008853 -0.004203   0.012817
2011-10-11  3.509811e-04  -4.145829e-03  -0.012489  -0.009011 -0.004130   0.012840
2011-10-12  3.475090e-04  -3.896662e-03  -0.012500  -0.009158 -0.004054   0.012847
2011-10-13  3.416524e-04  -3.642197e-03  -0.012500  -0.009294 -0.003975   0.012841
2011-10-14  3.350664e-04  -3.382574e-03  -0.012489  -0.009419 -0.003890   0.012824
2011-10-15  3.294382e-04  -3.117929e-03  -0.012468  -0.009535 -0.003799   0.012798
2011-10-16  3.262894e-04  -2.848394e-03  -0.012439  -0.009641 -0.003701   0.012765
2011-10-17  3.267426e-04  -2.574095e-03  -0.012402  -0.009739 -0.003597   0.012729
2011-10-18  3.312948e-04  -2.295154e-03  -0.012358  -0.009831 -0.003487   0.012690
2011-10-19  3.396743e-04  -2.011689e-03  -0.012310  -0.009918 -0.003372   0.012650
2011-10-20  3.508047e-04  -1.723814e-03  -0.012259  -0.010001 -0.003256   0.012609
2011-10-21  3.628346e-04  -1.431639e-03  -0.012206  -0.010081 -0.003142   0.012569
2011-10-22  3.732538e-04  -1.135269e-03  -0.012153  -0.010162 -0.003033   0.012526
2011-10-23  3.792570e-04  -8.348068e-04  -0.012102  -0.010243 -0.002935   0.012481
2011-10-24  3.785126e-04  -5.303503e-04  -0.012054  -0.010327 -0.002851   0.012432
2011-10-25  3.701871e-04  -2.219952e-04  -0.012009  -0.010414 -0.002781   0.012379
2011-10-26  3.556814e-04   9.016650e-05  -0.011968  -0.010503 -0.002725   0.012324
2011-10-27  3.384721e-04   4.060454e-04  -0.011930  -0.010595 -0.002678   0.012336
2011-10-28  3.229231e-04   7.255549e-04  -0.011895  -0.010689 -0.002636   0.012620
2011-10-29  3.126226e-04   1.048611e-03  -0.011860  -0.010782 -0.002592   0.012908
2011-10-30  3.091348e-04   1.375132e-03  -0.011823  -0.010872 -0.002542   0.013198
2011-10-31  3.117538e-04   1.705037e-03  -0.011783  -0.010958 -0.002487   0.013488
2011-11-01  3.181868e-04   2.038250e-03  -0.011737  -0.011038 -0.002426   0.013775
2011-11-02  3.256028e-04   2.374694e-03  -0.011684  -0.011110 -0.002360   0.014058
2011-11-03  3.314786e-04   2.714295e-03  -0.011622  -0.011172 -0.002291   0.014336
2011-11-04  3.340050e-04   3.056978e-03  -0.011551  -0.011224 -0.002219   0.014608
2011-11-05  3.321546e-04   3.402673e-03  -0.011470  -0.011265 -0.002144   0.014873
2011-11-06  3.256189e-04   3.751308e-03  -0.011379  -0.011294 -0.002067   0.015130
2011-11-07  3.147381e-04   4.102813e-03  -0.011278  -0.011313 -0.001987   0.015416
2011-11-08  3.004231e-04   4.457118e-03  -0.011166  -0.011320 -0.001904   0.015777
2011-11-09  2.840248e-04   4.814155e-03  -0.011045  -0.011317 -0.001816   0.016131
2011-11-10  2.671458e-04   5.173855e-03  -0.010916  -0.011305 -0.001723   0.016479
2011-11-11  2.514292e-04   5.536149e-03  -0.010779  -0.011284 -0.001624   0.016820
2011-11-12  2.383581e-04   5.900971e-03  -0.010637  -0.011257 -0.001519   0.017158
2011-11-13  2.290564e-04   6.268251e-03  -0.010490  -0.011224 -0.001408   0.017492
2011-11-14  2.240824e-04   6.637922e-03  -0.010340  -0.011187 -0.001293   0.017825
2011-11-15  2.232500e-04   7.009916e-03  -0.010189  -0.011148 -0.001175   0.018158
2011-11-16  2.255572e-04   7.384164e-03  -0.010040  -0.011110 -0.001058   0.018494
2011-11-17  2.292721e-04   7.760597e-03  -0.009893  -0.011073 -0.000945   0.018834
2011-11-18  2.321598e-04   8.139147e-03  -0.009751  -0.011040 -0.000840   0.019179
2011-11-19  2.318203e-04   8.519743e-03  -0.009614  -0.011011 -0.000746   0.019531
2011-11-20  2.261616e-04   8.902316e-03  -0.009485  -0.010989 -0.000666   0.019891
2011-11-21  2.140299e-04   9.286794e-03  -0.009363  -0.010973 -0.000603   0.020260
2011-11-22  1.958493e-04   9.673106e-03  -0.009249  -0.010964 -0.000556   0.020637
2011-11-23  1.738991e-04   1.006118e-02  -0.009141  -0.010960 -0.000521   0.021021
2011-11-24  1.518573e-04   1.045094e-02  -0.009039  -0.010961 -0.000493   0.021412
2011-11-25  1.336112e-04   1.084232e-02  -0.008941  -0.010965 -0.000468   0.021807
2011-11-26  1.218446e-04   1.123523e-02  -0.008844  -0.010969 -0.000439   0.022204
2011-11-27  1.171264e-04   1.162961e-02  -0.008745  -0.010970 -0.000403   0.022600
2011-11-28  1.179334e-04   1.202538e-02  -0.008643  -0.010967 -0.000361   0.022992
2011-11-29  1.214709e-04   1.242246e-02  -0.008535  -0.010957 -0.000312   0.023379
2011-11-30  1.247476e-04   1.282076e-02  -0.008419  -0.010938 -0.000257   0.023759
2011-12-01  1.253833e-04   1.322022e-02  -0.008294  -0.010909 -0.000199   0.024130
2011-12-02  1.219435e-04   1.362075e-02  -0.008161  -0.010871 -0.000138   0.024491
2011-12-03  1.139107e-04   1.402227e-02  -0.008017  -0.010821 -0.000073   0.024843
2011-12-04  1.015088e-04   1.442470e-02  -0.007864  -0.010761 -0.000006   0.025186
2011-12-05  8.552728e-05   1.482795e-02  -0.007702  -0.010691  0.000065   0.025519
2011-12-06  6.717798e-05   1.523193e-02  -0.007532  -0.010612  0.000141   0.025844
2011-12-07  4.795781e-05   1.563657e-02  -0.007354  -0.010525  0.000222   0.026161
2011-12-08  2.949201e-05   1.604177e-02  -0.007170  -0.010430  0.000307   0.026472
2011-12-09  1.335077e-05   1.644745e-02  -0.006981  -0.010330  0.000399   0.026777
2011-12-10  8.413784e-07   1.685352e-02  -0.006790  -0.010225  0.000495   0.027079
2011-12-11 -7.218006e-06   1.725989e-02  -0.006597  -0.010119  0.000595   0.027379
2011-12-12 -1.071656e-05   1.766646e-02  -0.006404  -0.010012  0.000698   0.027678
2011-12-13 -1.039651e-05   1.807315e-02  -0.006214  -0.009906  0.000800   0.027979
2011-12-14 -7.841759e-06   1.847986e-02  -0.006028  -0.009803  0.000900   0.028283
2011-12-15 -5.258568e-06   1.888650e-02  -0.005847  -0.009705  0.000992   0.028591
2011-12-16 -5.071922e-06   1.929298e-02  -0.005673  -0.009613  0.001074   0.028906
2011-12-17 -9.417458e-06   1.969920e-02  -0.005507  -0.009527  0.001142   0.029226
2011-12-18 -1.961728e-05   2.010505e-02  -0.005349  -0.009449  0.001194   0.029554
2011-12-19 -3.572901e-05   2.051046e-02  -0.005199  -0.009378  0.001232   0.029888
2011-12-20 -5.630348e-05   2.091531e-02  -0.005056  -0.009313  0.001257   0.030228
2011-12-21 -7.853652e-05   2.131951e-02  -0.004920  -0.009254  0.001272   0.030573
2011-12-22 -9.893218e-05   2.172295e-02  -0.004788  -0.009198  0.001284   0.030921
2011-12-23 -1.143528e-04   2.212555e-02  -0.004658  -0.009143  0.001297   0.031269
2011-12-24 -1.230530e-04   2.252719e-02  -0.004529  -0.009088  0.001316   0.031615
2011-12-25 -1.252185e-04   2.292778e-02  -0.004397  -0.009030  0.001342   0.031957
2011-12-26 -1.227669e-04   2.332722e-02  -0.004261  -0.008966  0.001375   0.032293
2011-12-27 -1.185643e-04   2.372539e-02  -0.004119  -0.008896  0.001415   0.032621
2011-12-28 -1.154805e-04   2.412220e-02  -0.003970  -0.008817  0.001460   0.032939
2011-12-29 -1.156846e-04   2.451755e-02  -0.003814  -0.008730  0.001507   0.033247
2011-12-30 -1.203465e-04   2.491132e-02  -0.003649  -0.008633  0.001558   0.033545
2011-12-31 -1.296747e-04   2.530342e-02  -0.003476  -0.008528  0.001610   0.033832
2012-01-01 -1.081657e-04  -2.533825e-02  -0.003260  -0.008379  0.001700   0.027038
2012-01-02 -1.243462e-04  -2.538693e-02  -0.003072  -0.008258  0.001758   0.027145
2012-01-03 -1.421677e-04  -2.542751e-02  -0.002879  -0.008129  0.001819   0.027247
2012-01-04 -1.600668e-04  -2.546012e-02  -0.002681  -0.007995  0.001884   0.027344
2012-01-05 -1.764582e-04  -2.548489e-02  -0.002479  -0.007856  0.001953   0.027438
2012-01-06 -1.898788e-04  -2.550193e-02  -0.002275  -0.007714  0.002027   0.027529
2012-01-07 -1.991763e-04  -2.551136e-02  -0.002070  -0.007571  0.002104   0.027616
2012-01-08 -2.037560e-04  -2.551331e-02  -0.001866  -0.007427  0.002185   0.027698
2012-01-09 -2.038384e-04  -2.550790e-02  -0.001665  -0.007286  0.002266   0.027774
2012-01-10 -2.006139e-04  -2.549526e-02  -0.001468  -0.007147  0.002346   0.027842
2012-01-11 -1.961630e-04  -2.547549e-02  -0.001275  -0.007012  0.002422   0.027897
2012-01-12 -1.930832e-04  -2.544872e-02  -0.001089  -0.006883  0.002489   0.027937
2012-01-13 -1.938873e-04  -2.541507e-02  -0.000910  -0.006759  0.002544   0.027959
2012-01-14 -2.003440e-04  -2.537467e-02  -0.000738  -0.006642  0.002586   0.027960
2012-01-15 -2.129604e-04  -2.532763e-02  -0.000573  -0.006531  0.002614   0.027941
2012-01-16 -2.307599e-04  -2.527406e-02  -0.000415  -0.006426  0.002630   0.027904
2012-01-17 -2.514368e-04  -2.521409e-02  -0.000262  -0.006325  0.002637   0.027851
2012-01-18 -2.718851e-04  -2.514784e-02  -0.000112  -0.006227  0.002640   0.027788
2012-01-19 -2.889962e-04  -2.507543e-02   0.000034  -0.006130  0.002643   0.027719
2012-01-20 -3.005119e-04  -2.499696e-02   0.000180  -0.006034  0.002651   0.027648
2012-01-21 -3.056461e-04  -2.491257e-02   0.000327  -0.005935  0.002666   0.027578
2012-01-22 -3.052443e-04  -2.482235e-02   0.000477  -0.005833  0.002688   0.027510
2012-01-23 -3.014320e-04  -2.472644e-02   0.000631  -0.005726  0.002717   0.027443
2012-01-24 -2.969210e-04  -2.462495e-02   0.000789  -0.005613  0.002751   0.027376
2012-01-25 -2.942652e-04  -2.451799e-02   0.000953  -0.005494  0.002788   0.027306
2012-01-26 -2.953171e-04  -2.440568e-02   0.001122  -0.005369  0.002826   0.027231
2012-01-27 -3.009882e-04  -2.428813e-02   0.001297  -0.005237  0.002864   0.027153
2012-01-28 -3.112714e-04  -2.416545e-02   0.001477  -0.005099  0.002903   0.027069
2012-01-29 -3.254189e-04  -2.403777e-02   0.001662  -0.004955  0.002942   0.026980
2012-01-30 -3.421798e-04  -2.390519e-02   0.001850  -0.004807  0.002982   0.026887
2012-01-31 -3.600381e-04  -2.376782e-02   0.002041  -0.004655  0.003023   0.026791
2012-02-01 -3.774131e-04  -2.362578e-02   0.002234  -0.004500  0.003066   0.026692
2012-02-02 -3.928063e-04  -2.347918e-02   0.002428  -0.004343  0.003112   0.026591
2012-02-03 -4.049151e-04  -2.332814e-02   0.002622  -0.004186  0.003161   0.026489
2012-02-04 -4.127742e-04  -2.317275e-02   0.002814  -0.004029  0.003212   0.026385
2012-02-05 -4.159832e-04  -2.301314e-02   0.003004  -0.003874  0.003265   0.026278
2012-02-06 -4.149928e-04  -2.284940e-02   0.003191  -0.003721  0.003319   0.026169
2012-02-07 -4.113016e-04  -2.268166e-02   0.003374  -0.003571  0.003371   0.026055
2012-02-08 -4.073595e-04  -2.251002e-02   0.003551  -0.003425  0.003419   0.026061
2012-02-09 -4.060657e-04  -2.233459e-02   0.003723  -0.003283  0.003458   0.026058
2012-02-10 -4.099585e-04  -2.215547e-02   0.003890  -0.003146  0.003487   0.026046
2012-02-11 -4.203927e-04  -2.197278e-02   0.004052  -0.003014  0.003504   0.026025
2012-02-12 -4.370461e-04  -2.178661e-02   0.004209  -0.002885  0.003509   0.025995
2012-02-13 -4.579661e-04  -2.159709e-02   0.004361  -0.002759  0.003507   0.025958
2012-02-14 -4.801325e-04  -2.140430e-02   0.004511  -0.002636  0.003501   0.025915
2012-02-15 -5.003165e-04  -2.120836e-02   0.004659  -0.002513  0.003495   0.025867
2012-02-16 -5.159381e-04  -2.100938e-02   0.004806  -0.002390  0.003493   0.025815
2012-02-17 -5.256700e-04  -2.080745e-02   0.004953  -0.002266  0.003497   0.025761
2012-02-18 -5.296519e-04  -2.060268e-02   0.005102  -0.002140  0.003508   0.025705
2012-02-19 -5.293121e-04  -2.039517e-02   0.005252  -0.002010  0.003526   0.025648
2012-02-20 -5.268976e-04  -2.018503e-02   0.005405  -0.001878  0.003548   0.025590
2012-02-21 -5.248774e-04  -1.997236e-02   0.005561  -0.001742  0.003573   0.025533
2012-02-22 -5.253943e-04  -1.975725e-02   0.005719  -0.001602  0.003598   0.025476
2012-02-23 -5.298916e-04  -1.953982e-02   0.005880  -0.001459  0.003622   0.025420
2012-02-24 -5.389625e-04  -1.932015e-02   0.006043  -0.001312  0.003643   0.025363
2012-02-25 -5.523853e-04  -1.909836e-02   0.006208  -0.001163  0.003662   0.025306
2012-02-26 -5.692766e-04  -1.887453e-02   0.006374  -0.001012  0.003679   0.025248
2012-02-27 -5.883015e-04  -1.864877e-02   0.006540  -0.000859  0.003695   0.025189
2012-02-28 -6.079045e-04  -1.842118e-02   0.006707  -0.000706  0.003710   0.025128
2012-02-29 -6.265302e-04  -1.819185e-02   0.006872  -0.000552  0.003726   0.025064
2012-03-01 -6.427953e-04  -1.796088e-02   0.007037  -0.000398  0.003743   0.024998
2012-03-02 -6.556006e-04  -1.772837e-02   0.007199  -0.000246  0.003762   0.024928
2012-03-03 -6.642295e-04  -1.749441e-02   0.007360  -0.000094  0.003783   0.024854
2012-03-04 -6.685161e-04  -1.725910e-02   0.007517   0.000055  0.003807   0.024776
2012-03-05 -6.691069e-04  -1.702252e-02   0.007671   0.000203  0.003831   0.024694
2012-03-06 -6.676802e-04  -1.678479e-02   0.007822   0.000348  0.003855   0.024607
2012-03-07 -6.668728e-04  -1.654598e-02   0.007970   0.000490  0.003876   0.024516
2012-03-08 -6.697252e-04  -1.630619e-02   0.008114   0.000630  0.003890   0.024420
2012-03-09 -6.787213e-04  -1.606552e-02   0.008255   0.000768  0.003895   0.024321
2012-03-10 -6.948131e-04  -1.582405e-02   0.008393   0.000904  0.003892   0.024217
2012-03-11 -7.169273e-04  -1.558187e-02   0.008529   0.001039  0.003880   0.024111
2012-03-12 -7.422499e-04  -1.533908e-02   0.008663   0.001173  0.003864   0.024002
2012-03-13 -7.671757e-04  -1.509577e-02   0.008796   0.001306  0.003849   0.023892
2012-03-14 -7.884731e-04  -1.485202e-02   0.008928   0.001440  0.003836   0.023780
2012-03-15 -8.041644e-04  -1.460792e-02   0.009060   0.001575  0.003830   0.023668
2012-03-16 -8.138496e-04  -1.436356e-02   0.009192   0.001710  0.003831   0.023555
2012-03-17 -8.185190e-04  -1.411902e-02   0.009323   0.001847  0.003837   0.023442
2012-03-18 -8.200810e-04  -1.387440e-02   0.009455   0.001984  0.003848   0.023330
2012-03-19 -8.208265e-04  -1.362977e-02   0.009587   0.002122  0.003860   0.023217
2012-03-20 -8.229476e-04  -1.338523e-02   0.009718   0.002261  0.003871   0.023103
2012-03-21 -8.281624e-04  -1.314085e-02   0.009849   0.002401  0.003879   0.022990
2012-03-22 -8.374821e-04  -1.289672e-02   0.009979   0.002540  0.003882   0.022875
2012-03-23 -8.511422e-04  -1.265292e-02   0.010107   0.002679  0.003881   0.022760
2012-03-24 -8.686781e-04  -1.240953e-02   0.010235   0.002818  0.003875   0.022644
2012-03-25 -8.890814e-04  -1.216663e-02   0.010360   0.002956  0.003866   0.022527
2012-03-26 -9.109837e-04  -1.192431e-02   0.010483   0.003093  0.003853   0.022407
2012-03-27 -9.328504e-04  -1.168265e-02   0.010604   0.003228  0.003840   0.022287
2012-03-28 -9.531878e-04  -1.144171e-02   0.010723   0.003362  0.003826   0.022165
2012-03-29 -9.707379e-04  -1.120159e-02   0.010839   0.003495  0.003814   0.022041
2012-03-30 -9.846194e-04  -1.096235e-02   0.010953   0.003626  0.003803   0.021915
2012-03-31 -9.944168e-04  -1.072408e-02   0.011064   0.003756  0.003796   0.021789
2012-04-01 -1.000285e-03  -1.048684e-02   0.011174   0.003885  0.003791   0.021661
2012-04-02 -1.003125e-03  -1.025072e-02   0.011282   0.004013  0.003789   0.021532
2012-04-03 -1.004748e-03  -1.001579e-02   0.011388   0.004141  0.003787   0.021403
2012-04-04 -1.007808e-03  -9.782117e-03   0.011493   0.004268  0.003785   0.021275
2012-04-05 -1.015252e-03  -9.549776e-03   0.011597   0.004396  0.003778   0.021147
2012-04-06 -1.029342e-03  -9.318840e-03   0.011700   0.004524  0.003765   0.021019
2012-04-07 -1.050618e-03  -9.089378e-03   0.011804   0.004653  0.003746   0.020893
2012-04-08 -1.077411e-03  -8.861461e-03   0.011907   0.004782  0.003723   0.020768
2012-04-09 -1.106269e-03  -8.635156e-03   0.012009   0.004912  0.003698   0.020645
2012-04-10 -1.133191e-03  -8.410533e-03   0.012112   0.005043  0.003676   0.020522
2012-04-11 -1.155025e-03  -8.187657e-03   0.012213   0.005174  0.003659   0.020401
2012-04-12 -1.170381e-03  -7.966595e-03   0.012313   0.005304  0.003649   0.020279
2012-04-13 -1.179708e-03  -7.747412e-03   0.012411   0.005434  0.003644   0.020158
2012-04-14 -1.184743e-03  -7.530173e-03   0.012506   0.005562  0.003642   0.020037
2012-04-15 -1.187776e-03  -7.314940e-03   0.012599   0.005688  0.003641   0.019914
2012-04-16 -1.191072e-03  -7.101776e-03   0.012688   0.005812  0.003637   0.019790
2012-04-17 -1.196518e-03  -6.890743e-03   0.012774   0.005933  0.003629   0.019665
2012-04-18 -1.205425e-03  -6.681900e-03   0.012856   0.006051  0.003614   0.019538
2012-04-19 -1.218399e-03  -6.475309e-03   0.012933   0.006166  0.003593   0.019408
2012-04-20 -1.235335e-03  -6.271027e-03   0.013006   0.006278  0.003564   0.019277
2012-04-21 -1.255519e-03  -6.069111e-03   0.013075   0.006386  0.003529   0.019144
2012-04-22 -1.277810e-03  -5.869619e-03   0.013140   0.006491  0.003489   0.019009
2012-04-23 -1.300816e-03  -5.672607e-03   0.013200   0.006594  0.003446   0.018873
2012-04-24 -1.323051e-03  -5.478128e-03   0.013258   0.006694  0.003401   0.018736
2012-04-25 -1.343111e-03  -5.286237e-03   0.013312   0.006792  0.003357   0.018598
2012-04-26 -1.359880e-03  -5.096987e-03   0.013364   0.006888  0.003315   0.018461
2012-04-27 -1.372701e-03  -4.910428e-03   0.013413   0.006984  0.003276   0.018324
2012-04-28 -1.381496e-03  -4.726613e-03   0.013462   0.007079  0.003242   0.018189
2012-04-29 -1.386823e-03  -4.545591e-03   0.013510   0.007175  0.003213   0.018056
2012-04-30 -1.389934e-03  -4.367410e-03   0.013558   0.007272  0.003187   0.017926
2012-05-01 -1.392807e-03  -4.192118e-03   0.013607   0.007371  0.003164   0.017799
2012-05-02 -1.398000e-03  -4.019762e-03   0.013658   0.007473  0.003142   0.017678
2012-05-03 -1.408125e-03  -3.850388e-03   0.013710   0.007577  0.003118   0.017560
2012-05-04 -1.424959e-03  -3.684040e-03   0.013764   0.007684  0.003091   0.017448
2012-05-05 -1.448519e-03  -3.520762e-03   0.013819   0.007794  0.003061   0.017340
2012-05-06 -1.476668e-03  -3.360597e-03   0.013876   0.007905  0.003028   0.017236
2012-05-07 -1.505629e-03  -3.203586e-03   0.013932   0.008018  0.002997   0.017136
2012-05-08 -1.531307e-03  -3.049771e-03   0.013988   0.008131  0.002969   0.017038
2012-05-09 -1.550782e-03  -2.899190e-03   0.014041   0.008243  0.002947   0.016940
2012-05-10 -1.563206e-03  -2.751883e-03   0.014090   0.008352  0.002930   0.016842
2012-05-11 -1.569722e-03  -2.607887e-03   0.014135   0.008457  0.002915   0.016743
2012-05-12 -1.572661e-03  -2.467238e-03   0.014174   0.008557  0.002901   0.016641
2012-05-13 -1.574601e-03  -2.329973e-03   0.014206   0.008653  0.002882   0.016536
2012-05-14 -1.577740e-03  -2.196126e-03   0.014232   0.008742  0.002857   0.016428
2012-05-15 -1.583650e-03  -2.065731e-03   0.014250   0.008825  0.002824   0.016316
2012-05-16 -1.593235e-03  -1.938820e-03   0.014261   0.008902  0.002782   0.016199
2012-05-17 -1.606723e-03  -1.815425e-03   0.014264   0.008973  0.002730   0.016080
2012-05-18 -1.623697e-03  -1.695576e-03   0.014261   0.009038  0.002669   0.015957
2012-05-19 -1.643215e-03  -1.579305e-03   0.014251   0.009097  0.002601   0.015895
2012-05-20 -1.663998e-03  -1.466638e-03   0.014236   0.009153  0.002528   0.015900
2012-05-21 -1.684613e-03  -1.357605e-03   0.014216   0.009204  0.002451   0.015900
2012-05-22 -1.703622e-03  -1.252232e-03   0.014192   0.009253  0.002374   0.015895
2012-05-23 -1.719739e-03  -1.150546e-03   0.014164   0.009299  0.002299   0.015884
2012-05-24 -1.732026e-03  -1.052570e-03   0.014135   0.009345  0.002228   0.015867
2012-05-25 -1.740105e-03  -9.583296e-04   0.014105   0.009391  0.002162   0.015846
2012-05-26 -1.744282e-03  -8.678478e-04   0.014076   0.009439  0.002102   0.015820
2012-05-27 -1.745575e-03  -7.811467e-04   0.014047   0.009489  0.002048   0.015793
2012-05-28 -1.745650e-03  -6.982480e-04   0.014021   0.009543  0.002000   0.015767
2012-05-29 -1.746676e-03  -6.191721e-04   0.013998   0.009600  0.001956   0.015745
2012-05-30 -1.751036e-03  -5.439386e-04   0.013978   0.009662  0.001914   0.015729
2012-05-31 -1.760785e-03  -4.725665e-04   0.013961   0.009729  0.001872   0.015722
2012-06-01 -1.776926e-03  -4.050736e-04   0.013947   0.009799  0.001829   0.015724
2012-06-02 -1.798749e-03  -3.414771e-04   0.013936   0.009873  0.001785   0.015735
2012-06-03 -1.823678e-03  -2.817933e-04   0.013925   0.009950  0.001741   0.015749
2012-06-04 -1.847894e-03  -2.260375e-04   0.013913   0.010026  0.001698   0.015761
2012-06-05 -1.867613e-03  -1.742244e-04   0.013899   0.010100  0.001660   0.015766
2012-06-06 -1.880438e-03  -1.263679e-04   0.013879   0.010171  0.001626   0.015759
2012-06-07 -1.886116e-03  -8.248090e-05   0.013852   0.010237  0.001594   0.015739
2012-06-08 -1.886337e-03  -4.257561e-05   0.013817   0.010295  0.001562   0.015704
2012-06-09 -1.883828e-03  -6.663428e-06   0.013773   0.010344  0.001525   0.015657
2012-06-10 -1.881324e-03   2.524504e-05   0.013718   0.010385  0.001480   0.015600
2012-06-11 -1.880907e-03   5.314000e-05   0.013653   0.010417  0.001425   0.015534
2012-06-12 -1.883820e-03   7.701245e-05   0.013577   0.010439  0.001359   0.015461
2012-06-13 -1.890541e-03   9.685419e-05   0.013491   0.010452  0.001281   0.015382
2012-06-14 -1.900895e-03   1.126578e-04   0.013395   0.010457  0.001191   0.015296
2012-06-15 -1.914146e-03   1.244167e-04   0.013291   0.010455  0.001093   0.015205
2012-06-16 -1.929128e-03   1.321252e-04   0.013179   0.010446  0.000987   0.015108
2012-06-17 -1.944430e-03   1.357783e-04   0.013060   0.010431  0.000877   0.015004
2012-06-18 -1.958574e-03   1.353719e-04   0.012935   0.010413  0.000765   0.014894
2012-06-19 -1.970171e-03   1.309028e-04   0.012807   0.010392  0.000654   0.014777
2012-06-20 -1.978093e-03   1.223686e-04   0.012676   0.010369  0.000548   0.014654
2012-06-21 -1.981675e-03   1.097681e-04   0.012543   0.010347  0.000447   0.014525
2012-06-22 -1.980926e-03   9.310069e-05   0.012411   0.010326  0.000353   0.014392
2012-06-23 -1.976649e-03   7.236695e-05   0.012281   0.010308  0.000267   0.014257
2012-06-24 -1.970388e-03   4.756842e-05   0.012152   0.010294  0.000189   0.014123
2012-06-25 -1.964225e-03   1.870775e-05   0.012027   0.010284  0.000117   0.013991
2012-06-26 -1.960446e-03  -1.421129e-05   0.011906   0.010280  0.000050   0.013866
2012-06-27 -1.961089e-03  -5.118374e-05   0.011787   0.010280 -0.000015   0.013749
2012-06-28 -1.967399e-03  -9.220337e-05   0.011672   0.010284 -0.000080   0.013640
2012-06-29 -1.979304e-03  -1.372626e-04   0.011559   0.010292 -0.000145   0.013538
2012-06-30 -1.995142e-03  -1.863526e-04   0.011446   0.010302 -0.000210   0.013442
2012-07-01 -2.368067e-03  -2.394626e-04   0.010619   0.009599 -0.000987   0.012987
2012-07-02 -2.025896e-03  -2.965808e-04   0.010501   0.009607 -0.001048   0.012527
