                 spacepy  spacepy-irbem  spiceypy1  spiceypy2     sunpy      pyspedas  |max-min|
2010-03-11  1.039529e-03      -0.014833   0.002644  -0.002154  0.006394  2.546933e-07   0.021227
2010-03-12  9.579593e-04      -0.014646   0.002686  -0.002103  0.006421  2.391335e-07   0.021067
2010-03-13  8.787033e-04      -0.014460   0.002729  -0.002049  0.006449  2.236094e-07   0.020910
2010-03-14  8.017721e-04      -0.014277   0.002773  -0.001996  0.006475  2.081200e-07   0.020752
2010-03-15  7.271746e-04      -0.014095   0.002815  -0.001944  0.006496  1.926645e-07   0.020590
2010-03-16  6.549175e-04      -0.013914   0.002855  -0.001895  0.006509  1.772422e-07   0.020423
2010-03-17  5.850054e-04      -0.013736   0.002892  -0.001849  0.006513  1.618516e-07   0.020249
2010-03-18  5.174411e-04      -0.013559   0.002923  -0.001808  0.006508  1.464922e-07   0.020067
2010-03-19  4.522254e-04      -0.013383   0.002950  -0.001773  0.006495  1.311629e-07   0.019878
2010-03-20  3.893570e-04      -0.013209   0.002971  -0.001743  0.006474  1.158626e-07   0.019683
2010-03-21  3.288328e-04      -0.013037   0.002987  -0.001718  0.006448  1.001955e-07   0.019485
2010-03-22  2.706490e-04      -0.012867   0.002998  -0.001699  0.006420  8.500663e-08   0.019287
2010-03-23  2.147994e-04      -0.012698   0.003005  -0.001683  0.006392  7.013970e-08   0.019091
2010-03-24  1.612755e-04      -0.012531   0.003009  -0.001670  0.006368  5.494231e-08   0.018899
2010-03-25  1.100685e-04      -0.012366   0.003012  -0.001660  0.006348  3.976884e-08   0.018713
2010-03-26  6.116788e-05      -0.012202   0.003015  -0.001649  0.006331  2.461829e-08   0.018533
2010-03-27  1.456156e-05      -0.012040   0.003019  -0.001637  0.006317  9.489725e-09   0.018357
2010-03-28 -2.976362e-05      -0.011879   0.003025  -0.001624  0.006303 -5.617707e-09   0.018181
2010-03-29 -7.182211e-05      -0.011720   0.003035  -0.001606  0.006285 -2.070492e-08   0.018005
2010-03-30 -1.116295e-04      -0.011562   0.003049  -0.001586  0.006264 -3.577270e-08   0.017826
2010-03-31 -1.492024e-04      -0.011406   0.003067  -0.001561  0.006240 -5.082174e-08   0.017646
2010-04-01 -1.845587e-04      -0.011252   0.003088  -0.001532  0.006215 -6.585275e-08   0.017467
2010-04-02 -2.177168e-04      -0.011099   0.003113  -0.001501  0.006191 -8.086634e-08   0.017290
2010-04-03 -2.486965e-04      -0.010948   0.003139  -0.001469  0.006171 -9.586296e-08   0.017119
2010-04-04 -2.775182e-04      -0.010798   0.003166  -0.001436  0.006155 -1.108431e-07   0.016953
2010-04-05 -3.042032e-04      -0.010649   0.003193  -0.001404  0.006144 -1.258070e-07   0.016794
2010-04-06 -3.287736e-04      -0.010503   0.003217  -0.001374  0.006136 -1.407551e-07   0.016639
2010-04-07 -3.512520e-04      -0.010357   0.003237  -0.001348  0.006129 -1.556873e-07   0.016486
2010-04-08 -3.716621e-04      -0.010213   0.003253  -0.001327  0.006120 -1.706037e-07   0.016333
2010-04-09 -3.900278e-04      -0.010070   0.003264  -0.001312  0.006106 -1.855042e-07   0.016177
2010-04-10 -4.063740e-04      -0.009929   0.003267  -0.001304  0.006086 -2.003891e-07   0.016015
2010-04-11 -4.207258e-04      -0.009789   0.003264  -0.001304  0.006057 -2.152566e-07   0.015847
2010-04-12 -4.331092e-04      -0.009651   0.003253  -0.001310  0.006018 -2.301076e-07   0.015668
2010-04-13 -4.435505e-04      -0.009513   0.003235  -0.001325  0.005967 -2.449410e-07   0.015480
2010-04-14 -4.520766e-04      -0.009377   0.003210  -0.001346  0.005904 -2.597561e-07   0.015281
2010-04-15 -4.587147e-04      -0.009243   0.003180  -0.001374  0.005830 -2.745518e-07   0.015073
2010-04-16 -4.634926e-04      -0.009109   0.003145  -0.001406  0.005748 -2.893271e-07   0.014857
2010-04-17 -4.664385e-04      -0.008977   0.003107  -0.001441  0.005662 -3.040807e-07   0.014639
2010-04-18 -4.675810e-04      -0.008846   0.003069  -0.001476  0.005576 -3.188112e-07   0.014422
2010-04-19 -4.669492e-04      -0.008716   0.003034  -0.001510  0.005495 -3.335171e-07   0.014211
2010-04-20 -4.645725e-04      -0.008587   0.003003  -0.001538  0.005423 -3.481964e-07   0.014011
2010-04-21 -4.604806e-04      -0.008460   0.002980  -0.001560  0.005366 -3.628473e-07   0.013826
2010-04-22 -4.547040e-04      -0.008333   0.002967  -0.001572  0.005323 -3.774675e-07   0.013657
2010-04-23 -4.472731e-04      -0.008208   0.002965  -0.001573  0.005297 -3.920548e-07   0.013505
2010-04-24 -4.382191e-04      -0.008084   0.002976  -0.001561  0.005285 -4.066065e-07   0.013368
2010-04-25 -4.275735e-04      -0.007960   0.003001  -0.001537  0.005283 -4.211199e-07   0.013244
2010-04-26 -4.153680e-04      -0.007838   0.003038  -0.001500  0.005289 -4.355921e-07   0.013127
2010-04-27 -4.016352e-04      -0.007717   0.003086  -0.001452  0.005300 -4.500198e-07   0.013017
2010-04-28 -3.864078e-04      -0.007596   0.003142  -0.001396  0.005313 -4.643997e-07   0.012910
2010-04-29 -3.697191e-04      -0.007477   0.003205  -0.001334  0.005328 -4.787299e-07   0.012805
2010-04-30 -3.516030e-04      -0.007358   0.003270  -0.001271  0.005343 -4.930014e-07   0.012702
2010-05-01 -3.320938e-04      -0.007241   0.003334  -0.001208  0.005359 -5.072153e-07   0.012600
2010-05-02 -3.112264e-04      -0.007124   0.003393  -0.001151  0.005374 -5.213656e-07   0.012498
2010-05-03 -2.890364e-04      -0.007008   0.003445  -0.001101  0.005387 -5.354479e-07   0.012394
2010-05-04 -2.655599e-04      -0.006892   0.003487  -0.001061  0.005394 -5.494574e-07   0.012286
2010-05-05 -2.408337e-04      -0.006777   0.003516  -0.001035  0.005394 -5.633892e-07   0.012171
2010-05-06 -2.148952e-04      -0.006664   0.003531  -0.001023  0.005383 -5.772382e-07   0.012047
2010-05-07 -1.877829e-04      -0.006550   0.003530  -0.001028  0.005359 -5.909988e-07   0.011909
2010-05-08 -1.595355e-04      -0.006438   0.003512  -0.001049  0.005318 -6.046656e-07   0.011756
2010-05-09 -1.301930e-04      -0.006326   0.003477  -0.001088  0.005260 -6.182327e-07   0.011585
2010-05-10 -9.979602e-05      -0.006214   0.003424  -0.001145  0.005181 -6.316941e-07   0.011395
2010-05-11 -6.838604e-05      -0.006103   0.003355  -0.001219  0.005083 -6.450435e-07   0.011186
2010-05-12 -3.600555e-05      -0.005993   0.003272  -0.001307  0.004965 -6.582745e-07   0.010958
2010-05-13 -2.697931e-06      -0.005883   0.003175  -0.001408  0.004830 -6.713803e-07   0.010713
2010-05-14  3.149241e-05      -0.005773   0.003070  -0.001519  0.004682 -6.843542e-07   0.010455
2010-05-15  6.652005e-05      -0.005664   0.002960  -0.001634  0.004525 -6.971890e-07   0.010190
